"log_prob","rule"
-7.07624253585,"CP  LEX _present _like"
-9.26570761741,"CP  _UNK LEX VP"
-9.26570761741,"CP  LEX _present _do"
-5.51303720413,"CP  _null _UNK LEX LEX"
-5.58512334293,"CP  LEX _might VP"
-5.34244368082,"CP  LEX LEX _be LEX"
-6.05521465686,"CP  LEX _UNK _work"
-7.07624253585,"CP  LEX _past _come _from"
-3.56392714543,"CP  _null LEX VP"
-6.63475759756,"CP  _UNK _would LEX _non-finite LEX"
-9.26570761741,"CP  _UNK _might VP"
-3.65400864982,"CP  LEX _UNK _be _for"
-4.33273622009,"CP  LEX LEX _need"
-6.63475759756,"CP  _null _non-finite _color"
-6.70881740364,"CP  _null LEX LEX LEX LEX"
-9.26570761741,"CP  LEX LEX _make"
-6.05521465686,"CP  _UNK _would _think"
-4.59222885198,"CP  LEX _could VP"
-8.17290929861,"CP  LEX LEX LEX NP"
-7.48122090751,"CP  LEX _will _UNK"
-5.69067872389,"CP  LEX LEX _do NP"
-7.88595635488,"CP  _like IP"
-1.42743631103,"CP  _UNK IP"
-9.26570761741,"CP  _UNK LEX _UNK LEX"
-14.0106397458,"CP  LEX"
-9.26570761741,"CP  LEX _should LEX"
-2.00754656999,"CP  _null IP"
-9.26570761741,"CP  LEX LEX _UNK LEX"
-6.18300019941,"CP  _UNK LEX _like IP"
-9.26570761741,"CP  _null _past VP"
-6.70881740364,"CP  _UNK LEX LEX _non-finite"
-5.44560922495,"CP  LEX LEX _allow IP"
-6.01600743435,"CP  _that _UNK LEX"
-5.84017116745,"CP  _UNK _UNK _UNK LEX _make"
-7.48122090751,"CP  LEX LEX _start _do"
-6.78880392049,"CP  _null _'ll LEX"
-7.19390386518,"CP  _null LEX _make PP"
-6.13856576591,"CP  LEX _UNK _come LEX"
-9.26570761741,"CP  _null _present VP"
-7.48122090751,"CP  _null LEX LEX _from"
-6.63475759756,"CP  _null LEX LEX VP"
-7.32727880001,"CP  LEX LEX _use PP"
-9.26570761741,"CP  _that LEX LEX"
-5.16342364142,"CP  _until IP"
-7.19390386518,"CP  _null _UNK"
-7.32727880001,"CP  LEX LEX VP"
-9.26570761741,"CP  LEX _present _UNK _for"
-5.58534256907,"CP  LEX _should _color"
-7.19390386518,"CP  LEX LEX _like _non-finite"
-9.26570761741,"CP  LEX _past _be"
-5.94192355306,"CP  LEX LEX _UNK VP"
-6.56580647189,"CP  LEX _UNK _sit _UNK"
-5.80843130934,"CP  _UNK _UNK _color"
-2.56026012198,"CP  _null"
-8.17290929861,"CP  LEX _present LEX LEX VP"
-6.01600743435,"CP  LEX _would VP"
-2.46760223358,"CP  LEX LEX _UNK"
-6.56580647189,"CP  _UNK LEX LEX _non-finite VP"
-8.17290929861,"CP  _null LEX _come _from"
-7.47976211805,"CP  _null _could VP"
-4.6996398907,"CP  _UNK LEX _stick"
-6.32954074424,"CP  _that IP"
-1.74933108859,"CP  _UNK _UNK VP"
-3.6576383023,"CP  LEX _present VP"
-7.66325053612,"CP  _UNK _present _do LEX PP"
-6.50130447976,"CP  _that _present VP"
-6.50130447976,"CP  LEX _UNK _start LEX"
-6.63475759756,"CP  LEX _'ll LEX"
-6.18300019941,"CP  LEX _UNK _sit _on"
-2.56750389818,"CP  LEX IP"
-9.26570761741,"CP  _UNK _could VP"
-5.6904351482,"CP  LEX _win"
-9.26570761741,"CP  LEX LEX _live"
-5.16342364142,"CP  _null _might VP"
-8.56822203526,"CP  LEX VP"
-5.80843130934,"CP  _UNK LEX _find"
-6.32954074424,"CP  _UNK LEX LEX _non-finite _make"
-7.07624253585,"CP  _UNK _UNK _use"
-9.26570761741,"CP  LEX LEX"
-9.26570761741,"CP  _UNK _UNK _UNK PP"
-6.50130447976,"CP  _UNK _present _make PP"
-8.17290929861,"CP  _UNK _would LEX IP"
-6.38358232876,"CP  _UNK _might _have"
-6.87574889421,"CP  LEX _have _non-finite VP"
-14.5919321193,"IP  _non-finite _play _with"
-8.20036842406,"IP  _would _UNK LEX VP"
-13.4946730108,"IP  _non-finite _figure _UNK IP"
-8.53483463242,"IP  LEX _think _UNK"
-10.4667954098,"IP  LEX LEX LEX _win"
-14.5919321193,"IP  _non-finite _wear"
-10.8097267504,"IP  LEX LEX LEX LEX _make"
-14.5919321193,"IP  LEX _put"
-13.8987849388,"IP  LEX _UNK"
-12.2911742525,"IP  _UNK _hold _on PP"
-6.16538159964,"IP  LEX _go _non-finite VP"
-14.5919321193,"IP  _UNK _use"
-7.52920181188,"IP  LEX _push"
-11.6494166287,"IP  _may _try IP"
-9.80645389656,"IP  _present LEX _call"
-12.1088865647,"IP  _UNK _say _null IP"
-5.32337393318,"IP  _UNK _UNK LEX IP"
-8.22748863684,"IP  LEX _lose"
-10.5334845235,"IP  LEX LEX _underneath"
-14.5919321193,"IP  _non-finite _UNK PP"
-8.0244783058,"IP  _could LEX"
-2.07261212506,"IP  LEX"
-14.5919321193,"IP  _non-finite LEX LEX"
-7.46626724629,"IP  LEX _hold"
-11.9547600778,"IP  _past _be IP"
-9.66669416341,"IP  LEX _UNK _non-finite _take"
-9.99882219644,"IP  LEX LEX _race"
-9.63812120585,"IP  _non-finite _fee"
-12.2911742525,"IP  _past LEX _null IP"
-13.8987849388,"IP  _UNK _UNK PP"
-9.14721644438,"IP  _past _do VP"
-10.6426797721,"IP  LEX _press PP"
-8.65642100895,"IP  _non-finite LEX _on"
-7.68121773397,"IP  _UNK _like _non-finite VP"
-10.7652769961,"IP  LEX _work _with"
-14.5919321193,"IP  LEX _race"
-11.5028277405,"IP  _'d VP"
-10.8803409377,"IP  _present LEX LEX _present _UNK _for"
-11.4158240618,"IP  _UNK _UNK _part PP"
-5.30407155072,"IP  _past _be"
-11.1599098094,"IP  LEX _know CP"
-11.8857768836,"IP  LEX LEX _in VP"
-7.24344509963,"IP  LEX LEX _null LEX VP"
-11.6494166287,"IP  _non-finite _UNK LEX LEX"
-10.5163906841,"IP  _will LEX PP"
-14.5919321193,"IP  _UNK _park"
-7.41160892052,"IP  LEX _play _with"
-11.3357097034,"IP  LEX _let VP"
-7.65664652233,"IP  LEX _think _null IP"
-14.5919321193,"IP  LEX _cut"
-7.35834197145,"IP  LEX _miss"
-7.58726550899,"IP  _present _go IP"
-9.32095259518,"IP  LEX _roll"
-11.1599098094,"IP  LEX _belong _to"
-11.1281631598,"IP  LEX _go LEX _fix PP"
-10.9303488162,"IP  _non-finite _start LEX"
-14.5919321193,"IP  LEX _call"
-8.40159593092,"IP  _past _go PP"
-9.38446531742,"IP  _UNK _smell LEX"
-14.5919321193,"IP  _UNK _eat"
-10.9563229312,"IP  _past LEX IP"
-10.905032311,"IP  LEX _UNK _non-finite LEX"
-10.3598266159,"IP  _will _have LEX VP"
-14.5919321193,"IP  _will _UNK"
-10.6426797721,"IP  LEX LEX LEX _might VP"
-12.0288568839,"IP  _past _think _null IP"
-6.52869609046,"IP  _present LEX LEX VP"
-14.5919321193,"IP  LEX _UNK VP"
-9.96896983712,"IP  LEX _be _UNK IP"
-14.5919321193,"IP  _non-finite _take"
-14.5919321193,"IP  _should LEX"
-5.17937509646,"IP  _non-finite LEX"
-11.4158240618,"IP  _UNK _plan _UNK VP"
-10.4350477359,"IP  _non-finite _firm"
-20.7924412934,"IP  LEX IP"
-1.80384354639,"IP  _present VP"
-10.9829897328,"IP  LEX LEX IP"
-14.5919321193,"IP  LEX _do"
-5.84963316506,"IP  _would VP"
-9.70359816666,"IP  _will LEX"
