"log_prob","rule"
-0.0020842358136,"CP  _UNK LEX VP"
-10.1713982798,"CP  _UNK LEX _UNK _of"
-7.16270686161,"CP  _UNK IP"
-13.3068924957,"CP  LEX"
-7.8138310524,"CP  _null IP"
-9.50023000597,"CP  _that _UNK LEX"
-10.1713982798,"CP  _UNK LEX _UNK PP"
-10.1713982798,"CP  LEX _UNK _UNK _UNK _UNK"
-10.1713982798,"CP  LEX LEX LEX"
-10.1713982798,"CP  LEX _UNK VP"
-7.49276196392,"CP  LEX IP"
-10.1713982798,"CP  LEX LEX IP"
-13.3068924957,"CP  LEX VP"
-10.1713982798,"CP  LEX LEX"
-13.4809154279,"IP  _past LEX VP"
-7.87629229863,"IP  _UNK _come"
-10.2510162467,"IP  _UNK LEX VP"
-10.556459181,"IP  LEX _be VP"
-14.574720015,"IP  _present _bring"
-11.362774625,"IP  LEX _send"
-14.574720015,"IP  _non-finite _go"
-10.0385683945,"IP  LEX _stand"
-8.57060204816,"IP  _UNK LEX"
-9.77785982345,"IP  LEX _keep"
-10.8440981268,"IP  _UNK _tear"
-7.86654809316,"IP  LEX _know"
-4.3666022879,"IP  LEX LEX CP"
-10.4074415165,"IP  _UNK _stick"
-9.7220716867,"IP  LEX _read"
-12.5015933342,"IP  _UNK IP"
-2.06145468757,"IP  LEX"
-14.574720015,"IP  LEX _cook"
-11.9423654689,"IP  LEX LEX LEX LEX"
-12.1833864455,"IP  _UNK _help"
-14.574720015,"IP  _UNK LEX _UNK VP"
-10.6697723405,"IP  _UNK _UNK LEX VP"
-12.6288098659,"IP  _UNK VP"
-13.4809154279,"IP  LEX _firm"
-7.98342136193,"IP  _UNK _think"
-19.5091939481,"IP  LEX CP"
-14.574720015,"IP  _UNK _UNK"
-11.8734070867,"IP  LEX LEX VP"
-9.15256285214,"IP  _can VP"
-11.0852131384,"IP  _UNK _climb"
-8.8583314803,"IP  LEX _show"
-13.8851764419,"IP  _UNK LEX LEX LEX"
-7.41798796997,"IP  _UNK LEX LEX"
-14.574720015,"IP  _UNK _call"
-6.42141994508,"IP  LEX _say"
-10.9180070768,"IP  LEX LEX _UNK VP"
-8.58547014868,"IP  _UNK LEX PP"
-14.574720015,"IP  LEX LEX LEX"
-9.57794532478,"IP  _UNK _pick"
-6.45128376214,"IP  LEX _UNK IP"
-13.1938359466,"IP  LEX _keep VP"
-11.2858350486,"IP  _UNK _UNK LEX _UNK VP"
-9.96674800237,"IP  _should VP"
-13.8851764419,"IP  _would LEX"
-12.0964299307,"IP  LEX _call"
-9.64019432603,"IP  _UNK LEX IP"
-13.1884256539,"IP  _non-finite VP"
-9.39451397537,"IP  LEX _go _UNK _UNK"
-11.8088987447,"IP  LEX _attach"
-9.47595087258,"IP  LEX _UNK _UNK LEX LEX _UNK"
-5.66275368336,"IP  _UNK LEX LEX LEX LEX"
-10.4544553082,"IP  LEX _UNK VP"
-8.5488366639,"IP  _UNK _UNK VP"
-11.362774625,"IP  _UNK LEX _UNK IP"
-11.4461310368,"IP  LEX _UNK LEX _cook"
-7.62347120529,"IP  LEX _UNK PP"
-13.1938359466,"IP  _non-finite LEX"
-19.5091939481,"IP  LEX IP"
-19.5091939481,"IP  LEX NP"
-13.8851764419,"IP  LEX LEX IP"
-10.9439727877,"IP  LEX LEX PP"
-10.2643555357,"IP  LEX _UNK LEX PP"
-10.7751167555,"IP  _UNK _talk _UNK"
-14.574720015,"IP  _'d LEX"
-14.574720015,"IP  _UNK _get IP"
-10.6499725545,"IP  LEX _UNK _call"
-14.574720015,"IP  LEX _UNK _of"
-13.4785086878,"IP  _UNK LEX LEX _UNK"
-12.6349954527,"IP  LEX _plug PP"
-19.5091939481,"IP  LEX PP"
-0.212255503111,"IP  LEX VP"
-9.98674721977,"IP  LEX _color"
-3.24416594977,"IP  _UNK _UNK _UNK _UNK"
-10.7749557638,"IP  _UNK _UNK IP"
-14.574720015,"IP  LEX _sneeze"
-8.25756831431,"IP  LEX _UNK LEX LEX"
-9.30890354417,"IP  LEX _hear"
-9.10090890454,"IP  LEX LEX"
-9.99689884439,"IP  LEX _UNK LEX IP"
-13.8851764419,"IP  _present IP"
-9.90890827968,"IP  _UNK LEX LEX VP"
-11.8734070867,"IP  LEX _come"
-6.97356219236,"IP  _UNK _see"
-9.8369451246,"IP  LEX _watch"
-9.62606217582,"IP  LEX _ride"
-11.9674892512,"LEX  _under"
-11.1202752922,"LEX  _study"
-9.69893735145,"LEX  _cry"
-11.1791119784,"LEX  _shut"
-10.7437742772,"LEX  _'ll"
-12.1904125948,"LEX  _sit"
-9.72691077256,"LEX  _catch"
-14.6734860635,"LEX  _bear"
-14.6734860635,"LEX  _in"
-14.6734860635,"LEX  _show"
-12.2775907914,"LEX  _light"
-11.3797678423,"LEX  _brush"
-14.6734860635,"LEX  _run"
-14.6734860635,"LEX  _give"
-7.13029478851,"LEX  _eat"
-14.6734860635,"LEX  _plan"
-14.6734860635,"LEX  _fit"
-12.2775907914,"LEX  _swing"
-14.6734860635,"LEX  _must"
-9.79286767526,"LEX  _finish"
-12.4782169989,"LEX  _choose"
-13.5763400507,"LEX  _part"
-14.6734860635,"LEX  _plug"
-9.67845912802,"LEX  _miss"
-12.5959694502,"LEX  _pretend"
-11.5844436108,"LEX  _smell"
-10.4415318974,"LEX  _read"
-12.1905960979,"LEX  _as"
-12.8835597753,"LEX  _point"
-10.8044393861,"LEX  _wash"
-9.83938689631,"LEX  _push"
-9.4286448231,"LEX  _can"
-11.274415484,"LEX  _cost"
-12.5959694502,"LEX  _picture"
-11.6796236689,"LEX  _talk"
-12.5959694502,"LEX  _whine"
-14.6734860635,"LEX  _learn"
-14.6734860635,"LEX  _leave"
-11.1791119784,"LEX  _behave"
-14.6734860635,"LEX  _hurt"
-11.5845437159,"LEX  _notice"
-11.9029599064,"LEX  _discipline"
-12.0364716355,"LEX  _collect"
-14.6734860635,"LEX  _into"
-12.7294615215,"LEX  _without"
-9.31437860724,"LEX  _would"
-13.5763400507,"LEX  _open"
-11.3433637824,"LEX  _sound"
-13.288841414,"LEX  _drink"
-11.5844436108,"LEX  _start"
-12.2774906963,"LEX  _lie"
-13.5763400507,"LEX  _bang"
-14.6734860635,"LEX  _goING"
-12.4782169989,"LEX  _lock"
-12.3728809513,"LEX  _scream"
-10.1538737659,"LEX  _will"
-12.2775907914,"LEX  _bowl"
-11.7851309897,"LEX  _cut"
-11.8422138394,"LEX  _have"
-13.5763400507,"LEX  _take"
-12.4782169989,"LEX  _dash"
-14.6734860635,"LEX  _firm"
-11.4567223577,"LEX  _tip"
-12.3728809513,"LEX  _settle"
-8.65952106628,"LEX  _work"
-11.5845437159,"LEX  _blow"
-12.4782169989,"LEX  _blast"
-12.4782169989,"LEX  _pop"
-13.5763400507,"LEX  _hear"
-14.6734860635,"LEX  _break"
-12.3728809513,"LEX  _smoke"
-12.7294615215,"LEX  _Boston"
-13.9808884845,"LEX  _for"
-14.6734860635,"LEX  _attach"
-6.19349733352,"LEX  _past"
-12.2775907914,"LEX  _press"
-12.0364716355,"LEX  _unbuckle"
-11.0647088426,"LEX  _that"
-12.0364716355,"LEX  _break_dance"
-12.2774906963,"LEX  _try"
-12.2775907914,"LEX  _untie"
-13.5763400507,"LEX  _know"
-11.9029599064,"LEX  _bake"
-11.9029599064,"LEX  _roast"
-12.7294615215,"LEX  _screw"
-14.6734860635,"LEX  _juggle"
-13.9814383883,"LEX  _knit"
-12.4782169989,"LEX  _pay"
-14.6734860635,"LEX  _mail"
-13.0655877972,"LEX  _color"
-10.8689748482,"LEX  _chase"
-6.04248843653,"LEX  _go"
-12.7294615215,"LEX  _out"
-14.6734860635,"LEX  _love"
-10.7053528124,"LEX  _fly"
-12.0364716355,"LEX  _top"
-14.6734860635,"LEX  _party"
-12.5959694502,"LEX  _crack"
-14.6734860635,"LEX  _back"
-12.3728809513,"LEX  _climb"
-12.1905960979,"LEX  _behind"
-12.4782169989,"LEX  _freeze"
-14.6734860635,"LEX  _understand"
-11.7851921649,"LEX  _kiss"
-12.7294615215,"LEX  _float"
-12.1905960979,"LEX  _unscrew"
-9.46073257062,"LEX  _from"
-12.3728809513,"LEX  _ski"
-12.0364716355,"LEX  _lay"
-5.01771543059,"LEX  _present"
-11.4175050329,"LEX  _dress"
-13.9814383883,"LEX  _movie"
-12.1905960979,"LEX  _die"
-12.3728809513,"LEX  _offer"
-11.1492609783,"LEX  _feed"
-12.7294615215,"LEX  _onto"
-11.8421490747,"LEX  _make"
-12.7294615215,"LEX  _through"
-8.44914308556,"LEX  _look"
-12.5959694502,"LEX  _owe"
-9.65839186065,"LEX  _throw"
-14.6734860635,"LEX  _bury"
-12.1105675072,"LEX  _dig"
-7.85675740462,"LEX  _on"
-11.274415484,"LEX  _rip"
-14.6734860635,"LEX  _change"
-14.6734860635,"LEX  _wrestle"
-11.6798438848,"LEX  _enjoy"
-11.9029599064,"LEX  _flash"
-11.6796787183,"LEX  _see"
-11.4567223577,"LEX  _clean"
-12.3728809513,"LEX  _hammer"
-12.0364716355,"LEX  _babysitted"
-11.3434031115,"LEX  _bump"
-10.7053112557,"LEX  _do"
-11.1202752922,"LEX  _wait"
-11.6310065274,"LEX  _need"
-10.0216944684,"LEX  _say"
-12.4782169989,"LEX  _swallow"
-10.3318522572,"LEX  _shall"
-9.83938689631,"LEX  _count"
-13.288841414,"LEX  _print"
-11.7851921649,"LEX  _develop"
-13.5763400507,"LEX  _down"
-11.8423433815,"LEX  _pelt"
-9.11884546616,"LEX  _ask"
-13.9808884845,"LEX  _fight"
-11.6310589644,"LEX  _end"
-13.288566273,"LEX  _jump"
-12.8835597753,"LEX  _snap"
-10.7438174635,"LEX  _pour"
-10.3449239624,"LEX  _fall"
-12.1105675072,"LEX  _chew"
-13.9814383883,"LEX  _stay"
-12.4779723506,"LEX  _to"
-12.2775907914,"LEX  _reach"
-7.74420372376,"LEX  _non-finite"
-12.4782169989,"LEX  _string"
-13.9814383883,"LEX  _remember"
-10.2448039328,"LEX  _let"
-13.0658079403,"LEX  _draw"
-10.4415478579,"LEX  _stop"
-12.8835597753,"LEX  _rid"
-12.5956942335,"LEX  _keep"
-10.8469970055,"LEX  _check"
-14.6734860635,"LEX  _crawl"
-0.0260716048098,"LEX  _UNK"
-12.1905960979,"LEX  _cancel"
-12.2775907914,"LEX  _scar"
-12.4782169989,"LEX  _stick"
-13.5763400507,"LEX  _sing"
-11.9674892512,"LEX  _imagine"
-14.6734860635,"LEX  _wunning"
-14.6734860635,"LEX  _touch"
-14.6734860635,"LEX  _buy"
-11.1791119784,"LEX  _serve"
-13.9814383883,"LEX  _'ve"
-14.6734860635,"LEX  _walk"
-11.8423433815,"LEX  _burn"
-12.3728809513,"LEX  _frighten"
-13.5759732802,"LEX  _fold"
-12.4782169989,"LEX  _slam"
-14.6734860635,"LEX  _interest"
-14.6734860635,"LEX  _name"
-10.1647783693,"LEX  _think"
-11.540096306,"LEX  _spill"
-12.5959694502,"LEX  _complain"
-7.82661416233,"LEX  _like"
-13.288841414,"LEX  _wipe"
-13.5763400507,"LEX  _advertise"
-12.4782169989,"LEX  _peek"
-11.7309575258,"LEX  _with"
-14.6734860635,"LEX  _feel"
-10.7244002082,"LEX  _whisper"
-12.7291470067,"LEX  _tell"
-13.2882912077,"LEX  _use"
-12.4782169989,"LEX  _recover"
-10.3851966705,"LEX  _shoot"
-9.67845912802,"LEX  _drive"
-11.5845437159,"LEX  _figure"
-9.96613623965,"LEX  _win"
-12.3728809513,"LEX  _twist"
-10.9867517657,"LEX  _mix"
-13.0658079403,"LEX  _tear"
-14.6734860635,"LEX  _save"
-10.825491819,"LEX  _dump"
-14.6734860635,"LEX  _visit"
-13.9808884845,"LEX  _mean"
-8.64499308195,"LEX  _at"
-13.5759732802,"LEX  _hook"
-12.7294615215,"LEX  _scratch"
-12.1104828081,"LEX  _shave"
-4.98700195412,"LEX  _null"
-14.6734860635,"LEX  _send"
-12.7294615215,"LEX  _order"
-14.6734860635,"LEX  _knock"
-12.0364716355,"LEX  _they"
-10.1983244402,"LEX  _could"
-14.6734860635,"LEX  _smile"
-12.2775907914,"LEX  _squeeze"
-11.4567223577,"LEX  _laugh"
-12.1101440834,"LEX  _be"
-14.6734860635,"LEX  _suppose"
-11.9029599064,"LEX  _unwind"
-14.6734860635,"LEX  _drop"
-10.1983244402,"LEX  _forget"
-12.5959694502,"LEX  _wind"
-9.90498299364,"LEX  _wake"
-12.1104828081,"LEX  _sleep"
-13.288841414,"LEX  _carry"
-12.0364716355,"LEX  _those"
-6.55569147364,"LEX  _get"
-12.5959694502,"LEX  _scoot"
-12.1103981162,"LEX  _bring"
-12.2775907914,"LEX  _remove"
-14.6734860635,"LEX  _spell"
-12.2775907914,"LEX  _handle"
-14.6734860635,"LEX  _pull"
-7.69933615733,"LEX  _play"
-10.4560814085,"LEX  _put"
-11.6310589644,"LEX  _dream"
-12.1905960979,"LEX  _race"
-12.7294615215,"LEX  _bet"
-11.7310734275,"LEX  _live"
-13.288566273,"LEX  _cook"
-12.7294615215,"LEX  _tape"
-13.5763400507,"LEX  _happen"
-14.6734860635,"LEX  _hide"
-10.3851966705,"LEX  _fix"
-13.0655877972,"LEX  _ride"
-14.6734860635,"LEX  _wan"
-12.5959694502,"LEX  _waste"
-13.0658079403,"LEX  _cool"
-13.0653677026,"LEX  _about"
-11.8420195578,"LEX  _come"
-14.6734860635,"LEX  _charge"
-11.7311313834,"LEX  _roll"
-12.5959694502,"LEX  _raise"
-14.6734860635,"LEX  _park"
-14.6734860635,"LEX  _sneeze"
-12.1905960979,"LEX  _decide"
-11.9028910857,"LEX  _might"
-13.288841414,"LEX  _Ernie"
-11.2098815514,"LEX  _listen"
-11.6798438848,"LEX  _scoop"
-10.532516596,"LEX  _close"
-10.6683130519,"LEX  _kill"
-12.5959694502,"LEX  _cross"
-12.1105675072,"LEX  _recognize"
-12.8835597753,"LEX  _fish"
-13.288841414,"LEX  _underneath"
-12.3728809513,"LEX  _wave"
-10.4561461879,"LEX  _lose"
-11.7851921649,"LEX  _dance"
-12.7293042517,"LEX  _help"
-13.288841414,"LEX  _stand"
-12.1105675072,"LEX  _box"
-11.3797678423,"LEX  _sell"
-13.5763400507,"LEX  _rock"
-11.6797888263,"LEX  _turn"
-10.9620604961,"LEX  _bounce"
-11.9674892512,"LEX  _spread"
-11.9029599064,"LEX  _transcribe"
-14.6734860635,"LEX  _punch"
-11.6310589644,"LEX  _bite"
-9.94827897346,"LEX  _hit"
-12.5959694502,"LEX  _over"
-14.6734860635,"LEX  _sign"
-12.8833763059,"LEX  _step"
-11.5844936621,"LEX  _of"
-13.5759732802,"LEX  _saw"
-8.60033518978,"LEX  _find"
-9.96612631808,"LEX  _want"
-12.4782169989,"LEX  _dare"
-14.6734860635,"LEX  _watch"
-12.0364716355,"LEX  _meet"
-10.5813050121,"LEX  _tie"
-10.564776312,"LEX  _hang"
-10.3851966705,"LEX  _belong"
-13.0653677026,"LEX  _call"
-9.99353466264,"LEX  _move"
-12.7294615215,"LEX  _thank"
-10.1758521406,"LEX  _fee"
-11.1202752922,"LEX  _ca"
-12.4782169989,"LEX  _spend"
-14.6734860635,"LEX  _paint"
-12.5959694502,"LEX  _rest"
-14.6734860635,"LEX  _slide"
-12.8835597753,"LEX  _provide"
-12.1905960979,"LEX  _mark"
-13.9814383883,"LEX  _allow"
-13.9814383883,"LEX  _swim"
-12.5959694502,"LEX  _cough"
-13.288841414,"LEX  _build"
-14.6734860635,"LEX  _begin"
-10.427143844,"LEX  _should"
-9.68523871377,"LEX  _hold"
-10.564776312,"LEX  _fell"
-14.6734860635,"LEX  _wear"
-13.9814383883,"LEX  _speak"
-11.8423433815,"LEX  _marry"
-12.3728809513,"LEX  _peel"
-11.1790452383,"LEX  _pick"
-10.0028368647,"LEX  _grow"
-10.6502559309,"LEX  _'d"
