"log_prob","rule"
-5.26152442835,"CP  LEX _could _bring"
-5.16875029095,"CP  LEX _might VP"
-5.2207058629,"CP  _null _might LEX"
-6.2238658312,"CP  _null _have IP"
-10.2191533655,"CP  _UNK _UNK _want IP"
-10.2191533655,"CP  _null _UNK LEX"
-4.95324581273,"CP  LEX _UNK _be _for"
-7.52255055028,"CP  _UNK _past _get"
-6.67572272516,"CP  _UNK _past _saw"
-5.36379404543,"CP  _null _must LEX"
-7.74548853062,"CP  _null _UNK _do NP"
-5.24090689067,"CP  LEX _past _win"
-5.37151535541,"CP  LEX _present LEX _study _on"
-3.35403829808,"CP  _UNK IP"
-14.6258726128,"CP  LEX"
-5.14994241485,"CP  _null _would VP"
-0.35823794076,"CP  _null IP"
-10.2191533655,"CP  LEX LEX _start VP"
-10.2191533655,"CP  _null _past VP"
-8.03282807867,"CP  LEX _'d _UNK"
-7.39748416123,"CP  LEX _could _start _do"
-8.61951945321,"CP  LEX _UNK _allow IP"
-10.2191533655,"CP  _null _present VP"
-7.59148468289,"CP  _null _UNK _make _of"
-4.84229535694,"CP  _null _present LEX _for"
-5.23404436479,"CP  _until IP"
-5.29686071111,"CP  _UNK"
-10.2191533655,"CP  _UNK LEX LEX"
-8.1504398961,"CP  LEX _UNK _UNK PP"
-5.20746171901,"CP  LEX _should _color"
-5.43553088734,"CP  _null LEX"
-10.2191533655,"CP  LEX _present _be PP"
-2.6255211729,"CP  _UNK _present VP"
-10.2191533655,"CP  _UNK _win"
-2.57697438065,"CP  _null"
-10.2191533655,"CP  LEX _UNK _put"
-9.532122412,"CP  _that _UNK _do"
-10.2191533655,"CP  LEX _would VP"
-10.2191533655,"CP  _UNK _non-finite VP"
-8.1504398961,"CP  _null _present _UNK _UNK _eat"
-10.2191533655,"CP  _null _present LEX"
-9.532122412,"CP  _UNK _past _UNK"
-6.67501775509,"CP  _that IP"
-7.18631330367,"CP  _null _might _like LEX"
-10.2191533655,"CP  LEX _UNK _do"
-10.2191533655,"CP  _null _would _like IP"
-7.74548853062,"CP  _UNK _UNK VP"
-7.13981999494,"CP  _UNK _might LEX _non-finite"
-4.61820524136,"CP  _that _present VP"
-5.35603766905,"CP  LEX _'ll LEX"
-5.68799734748,"CP  LEX _have IP"
-8.42942848501,"CP  LEX IP"
-7.13981999494,"CP  _UNK _could VP"
-6.82981463849,"CP  _UNK _past _say"
-7.012053928,"CP  _null _UNK _color"
-6.73454185515,"CP  _UNK _UNK LEX"
-9.12870438751,"CP  _null LEX _UNK _do"
-14.6258726128,"CP  LEX VP"
-4.50128359259,"CP  _null _present _look _like"
-7.09539261756,"CP  _UNK _will _make"
-7.52255055028,"CP  LEX _UNK _non-finite _do"
-7.05285535675,"CP  _null LEX _UNK PP"
-7.25174197574,"IP  _shall LEX"
-14.5920460612,"IP  LEX _UNK _UNK"
-14.5920460612,"IP  _would _UNK LEX VP"
-8.5032032672,"IP  LEX _like _non-finite VP"
-9.68923121828,"IP  _past _swim PP"
-6.8852149306,"IP  _UNK _go _non-finite VP"
-14.5920460612,"IP  _'d _UNK"
-11.8217805802,"IP  LEX _want _non-finite VP"
-10.0946871363,"IP  _non-finite _tell PP"
-7.53318788219,"IP  LEX _name"
-9.81538003231,"IP  _present _mean CP"
-14.5920460612,"IP  LEX _UNK"
-9.766190789,"IP  _may _try IP"
-9.67452533922,"IP  _'d _find"
-12.291691176,"IP  LEX _UNK _UNK IP"
-7.67879600521,"IP  _non-finite _UNK PP"
-14.5920460612,"IP  LEX _smell"
-13.2057517001,"IP  _UNK _do"
-7.39559128198,"IP  _could LEX"
-2.06991796768,"IP  LEX"
-8.26301811205,"IP  _non-finite LEX LEX"
-8.0124958015,"IP  _past LEX _in"
-13.9001372709,"IP  _present _be _UNK IP"
-8.56142625434,"IP  _non-finite _fee"
-8.47202612607,"IP  _non-finite _write PP"
-8.22461914544,"IP  _past LEX LEX"
-10.4356025229,"IP  _present _be LEX IP"
-14.5920460612,"IP  _UNK _UNK PP"
-13.9001372709,"IP  _UNK _think LEX IP"
-10.4836098354,"IP  _UNK _let _present VP"
-6.39808619807,"IP  _will VP"
-5.8602857935,"IP  _present LEX _non-finite VP"
-5.37512491485,"IP  _can VP"
-8.841943861,"IP  _UNK LEX _UNK"
-14.5920460612,"IP  LEX _race"
-7.17634057564,"IP  _'d VP"
-12.8023514286,"IP  _non-finite LEX _UNK VP"
-9.06906155212,"IP  _non-finite LEX _UNK"
-13.8988988806,"IP  LEX LEX LEX"
-5.97297072338,"IP  LEX _like"
-10.8102783497,"IP  _UNK LEX _non-finite _fee"
-9.85830416248,"IP  _non-finite _go VP"
-14.5920460612,"IP  _past _win"
-8.74807843054,"IP  _will LEX PP"
-14.5920460612,"IP  _past _say"
-9.8070119564,"IP  _non-finite _figure LEX _'ll LEX"
-8.14405003503,"IP  LEX _wash"
-8.11754437931,"IP  _present _go IP"
-14.5920460612,"IP  _non-finite _scream"
-10.85679568,"IP  _UNK LEX IP"
-7.18720516105,"IP  _past _go PP"
-9.44701547382,"IP  _must LEX"
-13.8988988806,"IP  _UNK _eat"
-11.7611650797,"IP  _non-finite _hold LEX PP"
-9.66003259252,"IP  _should LEX LEX _do"
-14.5920460612,"IP  _UNK _get"
-13.4950853006,"IP  _UNK _allow IP"
-7.58150635411,"IP  _present _suppose _non-finite LEX"
-7.70289595843,"IP  _should LEX"
-4.55549978343,"IP  _non-finite LEX"
-20.5934609392,"IP  LEX IP"
-0.805035444242,"IP  _present VP"
-13.4950853006,"IP  _non-finite _UNK _UNK"
-9.79048299343,"IP  LEX LEX IP"
-8.6596236171,"IP  _will _have IP"
-3.1773501074,"IP  LEX _do"
-14.5920460612,"IP  _non-finite _tie"
-5.91861780087,"IP  _would VP"
-6.58416396446,"IP  _will LEX"
-11.7040147738,"IP  _UNK _see LEX"
-9.55755566201,"IP  LEX _scratch"
-14.5920460612,"IP  LEX _color"
-11.6499548071,"IP  _UNK LEX _pick"
-9.79871332448,"IP  _non-finite _bury"
-8.64126815268,"IP  LEX _write PP"
-14.5920460612,"IP  _non-finite _do"
-12.0293841618,"IP  LEX LEX _into"
-14.5920460612,"IP  _UNK _want IP"
-12.9826081488,"IP  LEX LEX"
-7.8481093328,"IP  LEX _stay"
-14.5920460612,"IP  _present _look _like"
-9.51310459999,"IP  LEX _dig"
-13.8988988806,"IP  _UNK _put"
-9.03383320244,"IP  _non-finite _hook"
-14.5920460612,"IP  _UNK _touch"
-9.63166239473,"IP  LEX _wan LEX _do"
-8.29557056899,"IP  LEX _talk"
-7.90492202174,"IP  _past _say CP"
-6.59149488094,"IP  _present _be VP"
-12.5147727099,"IP  _UNK _have _non-finite _UNK PP"
-9.66725271114,"IP  _could _help LEX"
-11.5986680419,"IP  LEX LEX _try"
-10.4513502645,"IP  LEX _think CP"
-14.5920460612,"IP  LEX _finish"
-11.8863087638,"IP  LEX _UNK _UNK VP"
-12.3970241279,"IP  _present _want _UNK LEX"
-11.8863087638,"IP  _UNK _think CP"
-14.5920460612,"IP  LEX _read"
-7.79546574884,"IP  LEX _cook"
-5.69547526582,"IP  _present _be PP"
-14.5920460612,"IP  LEX _keep PP"
-14.5920460612,"IP  LEX _cancel"
-9.89402145359,"IP  _non-finite _wait CP"
-9.84091279505,"IP  _will _have LEX _keep PP"
-9.766190789,"IP  _non-finite LEX _non-finite VP"
-14.5920460612,"IP  _UNK _color"
-14.5920460612,"IP  LEX _firm"
-12.98459031,"IP  _UNK _do LEX _UNK"
-9.20087427303,"IP  _'d _UNK IP"
-6.93913255749,"IP  _present _cook"
-13.4950853006,"IP  _UNK _make _of"
-14.5920460612,"IP  LEX _say"
-9.71930811229,"IP  _could _live LEX"
-14.5920460612,"IP  _UNK _play"
-14.5920460612,"IP  _could _bring"
-14.5920460612,"IP  _present _UNK _UNK _eat"
-9.61775640932,"IP  _UNK _go IP"
-8.16480089695,"IP  _present _go LEX"
-10.9835394022,"IP  _UNK _help PP"
-7.07972326447,"IP  _would LEX"
-14.5920460612,"IP  LEX _start VP"
-14.5920460612,"IP  LEX _look"
-11.6499548071,"IP  _UNK _pretend _that IP"
-9.65286423055,"IP  LEX _knit _with"
-3.99426952971,"IP  _non-finite VP"
-9.98932937764,"IP  _UNK _tell CP"
-12.8023514286,"IP  _UNK _be _UNK PP"
-9.59056141779,"IP  LEX _magic PP"
-10.1518439283,"IP  _past _use _UNK VP"
-7.20125670144,"IP  _'ll LEX"
-14.5920460612,"IP  _might _like LEX"
-8.68372100857,"IP  _non-finite LEX _in"
-6.99112379988,"IP  _'d LEX"
-14.5920460612,"IP  _UNK _be _for"
-8.84512348883,"IP  _present LEX _non-finite LEX"
-9.18286724779,"IP  _present _suppose CP"
-10.4513108797,"IP  _UNK _UNK IP"
-14.5920460612,"IP  _UNK _carry"
-13.207609861,"IP  _UNK _UNK LEX LEX"
-8.56623987775,"IP  LEX _want _non-finite LEX"
-8.85472348633,"IP  LEX _tip"
-9.057180341,"IP  _UNK _put PP"
-7.17934777369,"IP  _UNK LEX _non-finite VP"
-11.5498837851,"IP  _past LEX VP"
-7.03600633976,"IP  LEX _pick"
-9.71930811229,"IP  _shall _pretend CP"
-7.94553661296,"IP  _past _use _non-finite VP"
-9.16956342856,"IP  _present LEX IP"
-9.61777352191,"IP  _non-finite _send"
-9.34222496637,"IP  _UNK _say CP"
-7.46442388039,"IP  _non-finite _look _at"
-10.304030945,"IP  _UNK _start PP"
-14.5920460612,"IP  LEX LEX _over"
-11.9552898212,"IP  _may VP"
-9.40155374092,"IP  _UNK _have IP"
-9.66003259252,"IP  _past LEX _race"
-14.5920460612,"IP  _present _read"
-14.5920460612,"IP  _non-finite LEX NP"
-8.94202649036,"IP  _past _have IP"
-9.19183581798,"IP  _present LEX _non-finite _put"
-2.37064617091,"IP  _present LEX"
-14.5920460612,"IP  _UNK _ride"
-7.10847036766,"IP  _present _think CP"
-14.5920460612,"IP  _UNK _tie"
-5.79441005647,"IP  _can LEX"
-12.196403549,"IP  _would LEX _UNK _non-finite VP"
-10.8808917906,"IP  LEX LEX _sleep"
-8.29557056899,"IP  _present _present VP"
-11.1604571311,"IP  _UNK IP"
-6.58051774077,"IP  _would _like IP"
-8.33685203573,"IP  _UNK _UNK _non-finite LEX"
-12.6482598068,"IP  _UNK LEX LEX IP"
-8.42490845355,"IP  _past _tell CP"
-8.95972591198,"IP  LEX _be _UNK"
-8.3103855867,"IP  _UNK _be VP"
-14.5920460612,"IP  _should _color"
-14.5920460612,"IP  _non-finite _eat"
-20.5934609392,"IP  LEX CP"
-13.4934337725,"IP  _non-finite"
-9.60407491038,"IP  _present LEX PP"
-8.36797299624,"IP  _UNK LEX LEX"
-14.5920460612,"IP  _non-finite _drink"
-9.75822277689,"IP  _present _Ernie VP"
-14.5920460612,"IP  _non-finite LEX PP"
-7.88035083592,"IP  _UNK LEX PP"
-14.5920460612,"IP  LEX _drink"
-8.48305153576,"IP  _UNK _look _at"
-14.5920460612,"IP  _might LEX"
-11.8217805802,"IP  _might LEX _non-finite"
-14.5920460612,"IP  LEX _help"
-11.0109365136,"IP  _non-finite _color"
-6.44031096885,"IP  _shall VP"
-11.416367161,"IP  LEX _do _stay"
-5.82486148356,"IP  _should VP"
-11.3363324057,"IP  LEX _UNK CP"
-8.27735521144,"IP  _non-finite _play PP"
-7.30696203965,"IP  _present _UNK LEX"
-8.51001931179,"IP  _past _UNK LEX"
-14.5920460612,"IP  LEX _move"
-20.5934609392,"IP  LEX NP"
-14.5920460612,"IP  _past _saw"
-14.5920460612,"IP  LEX _pay"
-14.5920460612,"IP  _UNK _do NP"
-8.41657511507,"IP  _past _UNK _non-finite VP"
-12.1094109663,"IP  _present LEX _null _UNK LEX"
-20.5934609392,"IP  LEX PP"
-9.19635044776,"IP  LEX _kill"
-8.91092772982,"IP  _non-finite _carry"
-8.04629816448,"IP  LEX LEX _do"
-12.196403549,"IP  _present LEX _UNK _put"
-12.1094109663,"IP  _past _allow _UNK VP"
-12.291691176,"IP  _could _UNK VP"
-8.8168643717,"IP  LEX _bite"
-7.13115990807,"IP  LEX _drop"
-5.94700448849,"IP  LEX _find"
-14.5920460612,"IP  _non-finite _help PP"
-14.5920460612,"IP  _present LEX _study _on"
-3.95996713441,"IP  _UNK LEX"
-9.63867984519,"IP  _non-finite _wait"
-9.69666605961,"IP  LEX _UNK _non-finite _drink"
-13.4934337725,"IP  _non-finite _put"
-14.5920460612,"IP  _non-finite _shoot"
-9.82381872425,"IP  LEX _let LEX _look"
-6.72435748293,"IP  LEX _be PP"
-6.80134798268,"IP  _could VP"
-14.5920460612,"IP  _non-finite _love"
-14.5920460612,"IP  _will _make"
-11.7040147738,"IP  _past LEX _UNK _win"
-13.4950853006,"IP  _UNK LEX _UNK VP"
-14.5920460612,"IP  _past _get"
-3.00398061082,"IP  _past VP"
-2.83947632964,"IP  _UNK VP"
-11.0391054214,"IP  _non-finite _UNK LEX VP"
-8.25416069715,"IP  LEX _eat PP"
-6.85168734526,"IP  _past LEX _on"
-8.82932549581,"IP  LEX _scoop"
-14.5920460612,"IP  _present LEX _for"
-12.6482598068,"IP  LEX LEX LEX _write PP"
-7.75611651679,"IP  _past LEX _non-finite VP"
-11.097941625,"IP  _would _want LEX VP"
-14.5920460612,"IP  _non-finite LEX _try"
-8.04058390373,"IP  _UNK _UNK CP"
-5.91657338434,"IP  LEX _give"
-9.06508544297,"IP  _past LEX PP"
-9.51310459999,"IP  _UNK _like IP"
-13.207609861,"IP  _UNK _live PP"
-7.89872239293,"IP  LEX _knock"
-8.43754013446,"IP  _ca VP"
-9.85830416248,"IP  LEX _try _non-finite _shoot"
-9.71930811229,"IP  _present _make _of"
-10.3603819111,"IP  _present _let LEX LEX"
-7.96647971878,"IP  LEX _be _for"
-8.45894874425,"IP  _might VP"
-10.0512031975,"IP  _UNK _UNK VP"
-9.06906155212,"IP  _present _try _non-finite LEX"
-7.52975898691,"IP  LEX _UNK PP"
-14.5920460612,"IP  LEX _drive PP"
-9.68923121828,"IP  _non-finite _draw PP"
-14.5920460612,"IP  _present _see"
-8.60806613731,"IP  _would _UNK IP"
-13.207609861,"IP  _UNK LEX LEX PP"
-13.8988988806,"IP  _past _UNK"
-7.29946627617,"IP  _'d _like IP"
-12.6457823679,"IP  LEX VP"
-9.02617040255,"IP  _can _count LEX"
-14.5920460612,"IP  _could _start _do"
-8.18434541403,"IP  LEX _do VP"
-10.8102783497,"IP  _could _UNK PP"
-9.50075895328,"IP  LEX _wanT _non-finite VP"
-12.0293841618,"IP  LEX _help IP"
-2.71255575362,"IP  _past LEX"
-9.5256045689,"IP  _non-finite LEX _non-finite LEX"
-8.39401016994,"IP  LEX _sing"
-14.5920460612,"IP  _UNK _bury"
-11.4589222806,"IP  _UNK LEX LEX VP"
-14.5920460612,"IP  _non-finite _touch"
-13.746159843,"LEX  _under"
-7.60103751243,"LEX  _study"
-13.746159843,"LEX  _cry"
-5.39741397548,"LEX  _sit"
-6.58187614605,"LEX  _'ll"
-13.746159843,"LEX  _shut"
-13.746159843,"LEX  _catch"
-7.9916259126,"LEX  _bear"
-10.8026138634,"LEX  _in"
-13.746159843,"LEX  _show"
-13.746159843,"LEX  _brush"
-8.74341751845,"LEX  _light"
-13.746159843,"LEX  _run"
-11.8010287461,"LEX  _give"
-9.37787037917,"LEX  _eat"
-13.746159843,"LEX  _plan"
-8.74341751845,"LEX  _must"
-13.746159843,"LEX  _fit"
-8.66596006611,"LEX  _swing"
-6.29438822866,"LEX  _finish"
-13.746159843,"LEX  _choose"
-6.05617131274,"LEX  _miss"
-13.746159843,"LEX  _part"
-8.01726824352,"LEX  _plug"
-8.06718693707,"LEX  _smell"
-12.3603198552,"LEX  _pretend"
-12.6479514315,"LEX  _read"
-13.746159843,"LEX  _as"
-13.053315555,"LEX  _point"
-13.746159843,"LEX  _wash"
-6.13355268088,"LEX  _push"
-5.48661982593,"LEX  _can"
-7.60318372752,"LEX  _cost"
-13.053315555,"LEX  _picture"
-6.11351664434,"LEX  _talk"
-8.65976814236,"LEX  _whine"
-6.8951281132,"LEX  _learn"
-5.7360164529,"LEX  _leave"
-7.5715021727,"LEX  _behave"
-13.746159843,"LEX  _notice"
-6.13108780558,"LEX  _hurt"
-13.746159843,"LEX  _magic"
-13.746159843,"LEX  _discipline"
-8.67846013412,"LEX  _collect"
-13.053315555,"LEX  _into"
-8.67219056878,"LEX  _without"
-4.82858677114,"LEX  _would"
-12.6479514315,"LEX  _open"
-5.09985208538,"LEX  _drink"
-8.69750040777,"LEX  _sound"
-6.18937510676,"LEX  _start"
-11.2622631923,"LEX  _lie"
-8.75693112687,"LEX  _bang"
-8.77062985742,"LEX  _goING"
-13.746159843,"LEX  _lock"
-10.5692675996,"LEX  _scream"
-8.08787073185,"LEX  _will"
-8.71041148626,"LEX  _bowl"
-8.58257559455,"LEX  _cut"
-2.54182791373,"LEX  _have"
-4.41853753671,"LEX  _take"
-8.6975081824,"LEX  _dash"
-13.053315555,"LEX  _firm"
-13.746159843,"LEX  _tip"
-8.67846013412,"LEX  _settle"
-5.07402977917,"LEX  _work"
-6.28515632792,"LEX  _blow"
-13.746159843,"LEX  _blast"
-13.746159843,"LEX  _pop"
-7.73365236017,"LEX  _hear"
-13.746159843,"LEX  _break"
-13.746159843,"LEX  _smoke"
-13.746159843,"LEX  _Boston"
-11.3488153523,"LEX  _for"
-8.01079575442,"LEX  _attach"
-2.35754091077,"LEX  _past"
-7.9916259126,"LEX  _press"
-8.69111843382,"LEX  _unbuckle"
-7.292165773,"LEX  _that"
-8.6975081824,"LEX  _break_dance"
-7.42121381246,"LEX  _try"
-8.70393902257,"LEX  _untie"
-8.70392728541,"LEX  _know"
-13.746159843,"LEX  _fund"
-8.01402676234,"LEX  _bake"
-7.97592706284,"LEX  _roast"
-13.746159843,"LEX  _screw"
-6.88565935385,"LEX  _juggle"
-11.5500126343,"LEX  _knit"
-13.746159843,"LEX  _pay"
-13.746159843,"LEX  _mail"
-11.3490357501,"LEX  _color"
-13.746159843,"LEX  _chase"
-2.35925018116,"LEX  _go"
-13.053315555,"LEX  _may"
-8.65976065568,"LEX  _out"
-11.955309327,"LEX  _love"
-7.08296139698,"LEX  _fly"
-12.3603198552,"LEX  _top"
-13.053315555,"LEX  _party"
-8.64749814107,"LEX  _crack"
-13.746159843,"LEX  _back"
