Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP (LEX present ) (LEX think ) (LEX null ) (LEX null ) (LEX <WUG> ) (LEX from ) ) )",-65.3965594544,-65.5289849675,0.875968179876,0.653627178025,0.0353761040876,198.310825279,62.,8.11232631249,3.;1.01752657823;1.00055031895;1.10675469801;1.02545302548;1.00223406026;3.1616625646
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP (LEX present ) (LEX think ) (LEX null ) (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) )",-95.3525928045,-95.4696049329,0.889574404053,0.621585354559,0.032077243018,290.350200106,71.,8.0670524791,3.;1.01725086745;1.00052364027;1.09335058139;1.01272980632;1.00226876144;3.10161476922
"present think null null <WUG> with","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  with))))))))","(START (IP (LEX present ) (LEX think ) (LEX null ) (LEX null ) (LEX <WUG> ) (LEX with ) ) )",-65.396288112,-65.5522227014,0.855615154789,0.730577254681,0.0355233416339,199.385564945,62.,8.13255557271,3.;1.02015332661;1.0006675102;1.12449678562;1.03120685735;1.00218215212;3.18937018251
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP (LEX present ) (LEX think ) (LEX null ) (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) )",-95.3525928045,-95.4696049329,0.889574404053,0.621585354559,0.032077243018,290.350200106,71.,8.0670524791,3.;1.01725086745;1.00052364027;1.09335058139;1.01272980632;1.00226876144;3.10161476922
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP (LEX present ) (LEX think ) (LEX null ) (LEX null ) (LEX <WUG> ) (LEX from ) ) )",-65.3965594544,-65.5289849675,0.875968179876,0.653627178025,0.0353761040876,198.310825279,62.,8.11232631249,3.;1.01752657823;1.00055031895;1.10675469801;1.02545302548;1.00223406026;3.1616625646
"present think null null picture of","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  picture) (PP  (LEX  of))))))))","(START (IP (LEX present ) (LEX think ) (LEX null ) (IP (LEX null ) (LEX picture ) of ) ) )",-33.4298052692,-34.1127478195,0.505128437509,1.49460929018,0.0411256249942,110.52483619,53.,8.13334418599,3.;1.25251245871;1.00956768212;1.63255848017;1.03526430943;1.00019753745;3.18752485686
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP (LEX present ) (LEX think ) (LEX null ) (LEX null ) (LEX <WUG> ) (LEX from ) ) )",-65.3965594544,-65.5289849675,0.875968179876,0.653627178025,0.0353761040876,198.310825279,62.,8.11232631249,3.;1.01752657823;1.00055031895;1.10675469801;1.02545302548;1.00223406026;3.1616625646
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP (LEX present ) (LEX think ) (LEX null ) (LEX null ) (LEX <WUG> ) (LEX from ) ) )",-65.3965594544,-65.5289849675,0.875968179876,0.653627178025,0.0353761040876,198.310825279,62.,8.11232631249,3.;1.01752657823;1.00055031895;1.10675469801;1.02545302548;1.00223406026;3.1616625646
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP (LEX present ) (LEX think ) (LEX null ) (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) )",-95.3525928045,-95.4696049329,0.889574404053,0.621585354559,0.032077243018,290.350200106,71.,8.0670524791,3.;1.01725086745;1.00052364027;1.09335058139;1.01272980632;1.00226876144;3.10161476922
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP (LEX present ) (LEX think ) (LEX null ) (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) )",-95.3525928045,-95.4696049329,0.889574404053,0.621585354559,0.032077243018,290.350200106,71.,8.0670524791,3.;1.01725086745;1.00052364027;1.09335058139;1.01272980632;1.00226876144;3.10161476922
"present think null null <WUG> for","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  for))))))))","(START (IP (LEX present ) (LEX think ) (LEX null ) (IP (LEX null ) (LEX <WUG> ) (PP for ) ) ) )",-63.4032938687,-64.8316404236,0.239704933705,1.85197322708,0.420339459816,227.142069482,62.,8.86734867649,3.;1.11556544625;1.00492428064;1.76894761995;1.24020490937;1.00029667793;4.19580177405
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP (LEX present ) (LEX think ) (LEX null ) (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) )",-95.3525928045,-95.4696049329,0.889574404053,0.621585354559,0.032077243018,290.350200106,71.,8.0670524791,3.;1.01725086745;1.00052364027;1.09335058139;1.01272980632;1.00226876144;3.10161476922
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP (LEX present ) (LEX think ) (LEX null ) (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) )",-95.3525928045,-95.4696049329,0.889574404053,0.621585354559,0.032077243018,290.350200106,71.,8.0670524791,3.;1.01725086745;1.00052364027;1.09335058139;1.01272980632;1.00226876144;3.10161476922
"present think null null waste from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  waste) (PP  (LEX  from))))))))","(START (IP (LEX present ) (LEX think ) (LEX null ) (LEX null ) (LEX waste ) (LEX from ) ) )",-35.5217686656,-35.6131717803,0.91264973425,0.461413741904,0.0383001836255,104.629352257,44.,8.11602632813,3.;1.01800955551;1.00051110023;1.06934965652;1.02651888216;1.00163713372;3.12196634954
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP (LEX present ) (LEX think ) (LEX null ) (LEX null ) (LEX <WUG> ) (LEX from ) ) )",-65.3965594544,-65.5289849675,0.875968179876,0.653627178025,0.0353761040876,198.310825279,62.,8.11232631249,3.;1.01752657823;1.00055031895;1.10675469801;1.02545302548;1.00223406026;3.1616625646
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP (LEX present ) (LEX think ) (LEX null ) (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) )",-95.3525928045,-95.4696049329,0.889574404053,0.621585354559,0.032077243018,290.350200106,71.,8.0670524791,3.;1.01725086745;1.00052364027;1.09335058139;1.01272980632;1.00226876144;3.10161476922
