Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past hear <WUG> that past bake","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  bake))))))))","(START (IP (LEX past ) (LEX hear ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX bake ) ) )",-68.0694320927,-68.0757452064,0.993706772161,0.0386375796369,0.0189154984706,200.330409284,9.,8.00638214314,3.;1.00629322784;1.00000001048;1.00000000246;1.00008759268;1.00000130968;3.00638215116
"past <WUG> <WUG> that past catch","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  catch))))))))","(START (IP (LEX past ) (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX catch ) ) )",-97.9668700208,-97.9731831345,0.993706772161,0.0386375796369,0.0160058217526,290.210872886,9.,8.00638214314,3.;1.00629322784;1.00000001048;1.00000000246;1.00008759268;1.00000130968;3.00638215116
"past make <WUG> that should clean","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  should) (VP  (LEX  clean))))))))","(START (IP (LEX past ) (LEX make ) (LEX <WUG> ) (LEX that ) (LEX should ) (LEX clean ) ) )",-68.5803662228,-68.5871177019,0.993271260997,0.0424478142741,0.0169108877228,201.902214466,11.,8.00725588465,3.;1.006728739;1.00000001049;1.00000000247;1.00008755429;1.0004395784;3.00769416196
"past <WUG> <WUG> that past win","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  win))))))))","(START (IP (LEX past ) (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX win ) ) )",-97.9710804099,-97.9773935236,0.993706772161,0.0386375796369,0.0159931291217,290.223530925,9.,8.00638214314,3.;1.00629322784;1.00000001048;1.00000000246;1.00008759268;1.00000130968;3.00638215116
"past make <WUG> that would <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  <WUG>))))))))","(START (IP (LEX past ) (LEX make ) (LEX <WUG> ) (LEX that ) (LEX would ) (LEX <WUG> ) ) )",-98.4434172407,-98.485327418,0.958955912748,0.212611683503,0.0139186705244,295.58403917,17.,8.03518979999,3.;1.04104408725;1.00000011786;1.00000011012;1.0021394002;1.00000126388;3.06210804071
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP (LEX past ) (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX <WUG> ) ) )",-127.89317579,-127.907798803,0.985483384077,0.0912060312696,0.0129848728932,380.986427257,15.,8.00850038108,3.;1.01451661592;1.00000012052;1.00000011257;1.00219858215;1.00000129884;3.00850038904
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP (LEX past ) (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX <WUG> ) ) )",-127.89317579,-127.907798803,0.985483384077,0.0912060312696,0.0129848728932,380.986427257,15.,8.00850038108,3.;1.01451661592;1.00000012052;1.00000011257;1.00219858215;1.00000129884;3.00850038904
"past make <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP (LEX past ) (LEX make ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX <WUG> ) ) )",-97.9760785711,-97.990701584,0.985483384077,0.0912060312696,0.0159533601988,290.800840589,15.,8.00850038108,3.;1.01451661592;1.00000012052;1.00000011257;1.00219858215;1.00000129884;3.00850038904
"past make <WUG> that present play","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play))))))))","(START (IP (LEX past ) (LEX make ) (LEX <WUG> ) (LEX that ) (LEX present ) (LEX play ) ) )",-67.27779207,-67.2841051837,0.993706772161,0.0386375796369,0.0239447422878,197.950437877,9.,8.00638214314,3.;1.00629322784;1.00000001048;1.00000000246;1.00008759268;1.00000130968;3.00638215116
"past <WUG> <WUG> that would finish","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  finish))))))))","(START (IP (LEX past ) (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX would ) (LEX finish ) ) )",-98.4352453523,-98.4690702249,0.966740792637,0.162232921361,0.0139677784516,294.23978026,11.,8.03334571097,3.;1.03325920736;1.00000001079;1.00000000298;1.0000852157;1.00000127414;3.0604824761
