Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP (LEX null ) (LEX null ) <WUG> (PP from ) ) ) )",-52.0296643767,-53.6954906607,0.189034397326,2.41478821855,0.409283649625,197.67240226,409.,6.75725102054,2.05682335348;0.422067411937;1.60795934235;1.05460261326;1.00003083448;1.03672078494;4.4186130822
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP (LEX null ) (LEX null ) <WUG> (PP (LEX <WUG> ) ) ) ) )",-83.5162682195,-86.0076462032,0.0827957966697,3.39280729032,0.379529720241,352.196112578,474.,7.10311775098,2.05579589148;0.474169306037;1.50740111262;1.10135451221;1.00061009334;1.41510704787;4.78373592406
"present think null null <WUG> with","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  with))))))))","(START (IP present (VP think null (IP (LEX null ) (LEX <WUG> ) with ) ) ) )",-51.6739999668,-53.2348055587,0.209966855444,2.70963703029,0.358866860383,215.364190125,463.,6.60329239141,2.05068203322;0.608546746147;1.1256294491;1.46260492432;1.00392757157;1.02745351987;4.28451259439
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP (LEX null ) (LEX null ) <WUG> (PP (LEX <WUG> ) ) ) ) )",-83.5162682195,-86.0076462032,0.0827957966697,3.39280729032,0.379529720241,352.196112578,474.,7.10311775098,2.05579589148;0.474169306037;1.50740111262;1.10135451221;1.00061009334;1.41510704787;4.78373592406
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP (LEX null ) (LEX null ) <WUG> (PP from ) ) ) )",-52.0296643767,-53.6954906607,0.189034397326,2.41478821855,0.409283649625,197.67240226,409.,6.75725102054,2.05682335348;0.422067411937;1.60795934235;1.05460261326;1.00003083448;1.03672078494;4.4186130822
"present think null null picture of","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  picture) (PP  (LEX  of))))))))","(START (IP present (VP think null (IP (LEX null ) (NP picture of ) ) ) ) )",-20.5798272075,-21.5009918651,0.398055173055,2.0547073389,0.367322087641,78.0859068001,360.,6.42149318187,2.04499134992;0.804159376372;0.703745005337;1.83394993588;1.00273960194;0.192390449588;4.81677775621
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP (LEX null ) (LEX null ) <WUG> (PP from ) ) ) )",-52.0296643767,-53.6954906607,0.189034397326,2.41478821855,0.409283649625,197.67240226,409.,6.75725102054,2.05682335348;0.422067411937;1.60795934235;1.05460261326;1.00003083448;1.03672078494;4.4186130822
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP (LEX null ) (LEX null ) <WUG> (PP from ) ) ) )",-52.0296643767,-53.6954906607,0.189034397326,2.41478821855,0.409283649625,197.67240226,409.,6.75725102054,2.05682335348;0.422067411937;1.60795934235;1.05460261326;1.00003083448;1.03672078494;4.4186130822
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP (LEX null ) (LEX null ) <WUG> (PP (LEX <WUG> ) ) ) ) )",-83.5162682195,-86.0076462032,0.0827957966697,3.39280729032,0.379529720241,352.196112578,474.,7.10311775098,2.05579589148;0.474169306037;1.50740111262;1.10135451221;1.00061009334;1.41510704787;4.78373592406
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP (LEX null ) (LEX null ) <WUG> (PP (LEX <WUG> ) ) ) ) )",-83.5162682195,-86.0076462032,0.0827957966697,3.39280729032,0.379529720241,352.196112578,474.,7.10311775098,2.05579589148;0.474169306037;1.50740111262;1.10135451221;1.00061009334;1.41510704787;4.78373592406
"present think null null <WUG> for","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  for))))))))","(START (IP present think (CP (LEX null ) (LEX null ) <WUG> (PP for ) ) ) )",-50.2155029479,-51.836235301,0.197753820418,2.22827531798,0.501647613872,189.393428487,409.,6.72821335666,2.05688008098;0.418949800753;1.61441706444;1.05248292495;1.00002584145;1.00599913167;4.38677003098
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP (LEX null ) (LEX null ) <WUG> (PP (LEX <WUG> ) ) ) ) )",-83.5162682195,-86.0076462032,0.0827957966697,3.39280729032,0.379529720241,352.196112578,474.,7.10311775098,2.05579589148;0.474169306037;1.50740111262;1.10135451221;1.00061009334;1.41510704787;4.78373592406
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP (LEX null ) (LEX null ) <WUG> (PP (LEX <WUG> ) ) ) ) )",-83.5162682195,-86.0076462032,0.0827957966697,3.39280729032,0.379529720241,352.196112578,474.,7.10311775098,2.05579589148;0.474169306037;1.50740111262;1.10135451221;1.00061009334;1.41510704787;4.78373592406
"present think null null waste from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  waste) (PP  (LEX  from))))))))","(START (IP present think (CP (LEX null ) (LEX null ) (LEX waste ) (PP from ) ) ) )",-23.3414252529,-24.5642783464,0.294389048114,1.83965786055,0.375312749513,83.8785132074,214.,6.94852148647,2.05753056469;0.395237934934;1.49902215328;1.00616217991;1.00004952483;1.03669374193;4.38359411808
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP (LEX null ) (LEX null ) <WUG> (PP from ) ) ) )",-52.0296643767,-53.6954906607,0.189034397326,2.41478821855,0.409283649625,197.67240226,409.,6.75725102054,2.05682335348;0.422067411937;1.60795934235;1.05460261326;1.00003083448;1.03672078494;4.4186130822
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP (LEX null ) (LEX null ) <WUG> (PP (LEX <WUG> ) ) ) ) )",-83.5162682195,-86.0076462032,0.0827957966697,3.39280729032,0.379529720241,352.196112578,474.,7.10311775098,2.05579589148;0.474169306037;1.50740111262;1.10135451221;1.00061009334;1.41510704787;4.78373592406
