Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past hear <WUG> that past bake","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  bake))))))))","(START (IP past (VP (LEX hear ) <WUG> (LEX that ) (LEX past ) (LEX bake ) ) ) )",-68.8216534393,-69.3479341699,0.590798226246,0.912755503631,0.0140968543861,241.524110436,43.,7.43514497835,2.07098356423;1.99999806374;1.00008353048;1.00000562664;1.00000102262;1.00001679611;4.00025832852
"past <WUG> <WUG> that past catch","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  catch))))))))","(START (IP past (VP <WUG> (LEX <WUG> ) (LEX that ) (IP past (VP catch ) ) ) ) )",-97.0288761941,-97.9072650425,0.415451728456,1.80725700218,0.00698111391205,350.440858075,150.,7.25481258194,2.07099511982;1.3413310094;1.00049719517;1.00002504918;1.08916181187;1.02313655386;4.62956260489
"past make <WUG> that should clean","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  should) (VP  (LEX  clean))))))))","(START (IP past (VP (LEX make ) <WUG> (LEX that ) (LEX should ) (LEX clean ) ) ) )",-69.8542009971,-70.3804027287,0.590844900609,0.911923898881,0.00758421688682,245.646373909,31.,7.43500336442,2.07098186307;1.99999989488;1.00000453488;1.00000005166;1.0000010227;1.00000448337;4.00001623984
"past <WUG> <WUG> that past win","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  win))))))))","(START (IP past (VP <WUG> (LEX <WUG> ) (LEX that ) (IP past (VP win ) ) ) ) )",-96.8295499385,-97.474583957,0.524644694191,1.59025229611,0.00640318262058,349.021142685,150.,7.23739225491,2.07099654982;1.28071519242;1.00055043536;1.00002888782;1.05386857576;1.01902481234;4.73016005042
"past make <WUG> that would <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) <WUG> (LEX that ) (LEX would ) (LEX <WUG> ) ) ) )",-99.1527976883,-99.9489985132,0.451039290384,1.33198126289,0.00553084707044,359.49726804,70.,7.34868620318,2.07667618724;1.99387049509;1.00012220102;1.00002813657;1.00001502993;1.00000484771;3.75768768743
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP <WUG> (LEX <WUG> ) (LEX that ) (IP past (VP <WUG> ) ) ) ) )",-126.111385836,-127.140813599,0.357211311298,1.91969731067,0.00653056089819,482.63871815,159.,7.25325881641,2.07359729538;1.45484436177;1.00041372598;1.00002322343;1.03264904797;1.02368761254;4.45435133872
"past <WUG> <WUG> that past wrap","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  wrap))))))))","(START (IP past (VP (LEX <WUG> ) <WUG> (LEX that ) (LEX past ) (LEX wrap ) ) ) )",-97.7947020561,-98.6304312529,0.433558216881,1.45983918416,0.0100769485962,356.516807319,90.,7.39166491844,2.07098691207;1.73385016768;1.00019161431;1.0000129072;1.00356266588;1.04976140318;4.31633246301
"past make <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) <WUG> (LEX that ) (LEX past ) (LEX <WUG> ) ) ) )",-97.4589211607,-98.2552890226,0.450963956416,1.33343074596,0.0131477141726,352.763276964,76.,7.34898204074,2.07667883297;1.99386764721;1.00028920369;1.00001623369;1.00001502742;1.00001282069;3.75824570421
"past make <WUG> that present play","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play))))))))","(START (IP past (VP (LEX make ) <WUG> (LEX that ) (LEX present ) (LEX play ) ) ) )",-65.5055207431,-66.0318127559,0.590791560753,0.91286355449,0.0371734053304,228.259969745,43.,7.43517525767,2.07098380717;1.99999780223;1.00009481172;1.00000277619;1.00000102261;1.00002860044;4.00030660309
"past <WUG> <WUG> that would finish","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  finish))))))))","(START (IP past (VP (LEX <WUG> ) <WUG> (LEX that ) (LEX would ) (LEX finish ) ) ) )",-98.9722591614,-99.8230919572,0.42705913075,1.6762620928,0.00507288873167,361.087194232,138.,7.39769200662,2.07099024264;1.72288931821;1.00031561402;1.00008157842;1.09009588519;1.0159593285;4.25079398196
"past hear <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX hear ) <WUG> (LEX that ) (LEX past ) (LEX <WUG> ) ) ) )",-97.8328430679,-98.6292109298,0.450963956416,1.33343074596,0.0125763803428,354.256671572,76.,7.34898204074,2.07667883297;1.99386764721;1.00028920369;1.00001623369;1.00001502742;1.00001282069;3.75824570421
"past <WUG> <WUG> that could <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  could) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) <WUG> (LEX that ) (LEX could ) (LEX <WUG> ) ) ) )",-128.360654461,-129.30814039,0.387714541044,1.76022071426,0.00367940076017,480.665058741,159.,7.37485629415,2.07588139922;1.85431197057;1.00025898467;1.00010240904;1.06133473839;1.00663176342;3.93599068943
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP <WUG> (LEX <WUG> ) (LEX that ) (IP past (VP <WUG> ) ) ) ) )",-126.111385836,-127.140813599,0.357211311298,1.91969731067,0.00653056089819,482.63871815,159.,7.25325881641,2.07359729538;1.45484436177;1.00041372598;1.00002322343;1.03264904797;1.02368761254;4.45435133872
"past make <WUG> that past see","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  see))))))))","(START (IP past (VP (LEX make ) <WUG> (LEX that ) (LEX past ) (LEX see ) ) ) )",-65.4707344167,-65.997029655,0.590789655191,0.912935713902,0.0439482495679,228.120967555,70.,7.43516957902,2.07098387663;1.99999772747;1.00009803686;1.00000634999;1.00000216769;1.00001679587;4.00029909565
"past <WUG> <WUG> that could find","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  could) (VP  (LEX  find))))))))","(START (IP past (VP (LEX <WUG> ) <WUG> (LEX that ) (LEX could ) (LEX find ) ) ) )",-99.1597386024,-100.249169198,0.336407991333,1.69709666617,0.00532941971097,361.285981744,136.,7.48384124611,2.07100077733;1.5695862909;1.00070782855;1.00020586559;1.19891764013;1.0057541773;4.43735971363
"past hear <WUG> that past sell","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell))))))))","(START (IP past (VP (LEX hear ) <WUG> (LEX that ) (LEX past ) (LEX sell ) ) ) )",-68.7409669454,-69.267247676,0.590798226246,0.912755503631,0.0142289358509,241.201343617,43.,7.43514497835,2.07098356423;1.99999806374;1.00008353048;1.00000562664;1.00000102262;1.00001679611;4.00025832852
