Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP from ) ) ) ) )",-57.4383802758,-57.6232067402,0.83124852247,0.59001777577,0.0375207062791,236.799270293,332.,6.16244202462,2.0019342678;0.0116232148957;0.992615315416;1.9999991816;1.00164619479;1.00003321459;5.01460034301
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP <WUG> ) ) ) ) )",-89.3493744409,-90.1762497999,0.437413914679,1.53132914247,0.000436758290248,397.357899905,386.,6.16264233032,2.00193420699;0.011622859027;0.9926636846;1.99995116703;1.00318009599;1.00198188067;4.75955229783
"present think null null <WUG> with","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  with))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP with ) ) ) ) )",-56.5612679907,-56.7439906489,0.832999149176,0.576954731277,0.0899578987425,232.377833754,332.,6.16207089949,2.00193426839;0.0116232183502;0.992614845886;1.99999964769;1.00164938731;1.00001429849;5.01457865884
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP <WUG> ) ) ) ) )",-89.3493744409,-90.1762497999,0.437413914679,1.53132914247,0.000436758290248,397.357899905,386.,6.16264233032,2.00193420699;0.011622859027;0.9926636846;1.99995116703;1.00318009599;1.00198188067;4.75955229783
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP from ) ) ) ) )",-57.4383802758,-57.6232067402,0.83124852247,0.59001777577,0.0375207062791,236.799270293,332.,6.16244202462,2.0019342678;0.0116232148957;0.992615315416;1.9999991816;1.00164619479;1.00003321459;5.01460034301
"present think null null picture of","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  picture) (PP  (LEX  of))))))))","(START (IP present think (CP null (IP (LEX null ) (NP picture of ) ) ) ) )",-22.9700117182,-22.9862613213,0.983881709536,0.10964561591,0.143121595771,91.8441293032,278.,6.00883052882,2.00193426884;0.0116232209511;0.992614492376;1.99999999861;1.00013721957;0.00459626875567;5.00441702021
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP from ) ) ) ) )",-57.4383802758,-57.6232067402,0.83124852247,0.59001777577,0.0375207062791,236.799270293,332.,6.16244202462,2.0019342678;0.0116232148957;0.992615315416;1.9999991816;1.00164619479;1.00003321459;5.01460034301
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP from ) ) ) ) )",-57.4383802758,-57.6232067402,0.83124852247,0.59001777577,0.0375207062791,236.799270293,332.,6.16244202462,2.0019342678;0.0116232148957;0.992615315416;1.9999991816;1.00164619479;1.00003321459;5.01460034301
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP <WUG> ) ) ) ) )",-89.3493744409,-90.1762497999,0.437413914679,1.53132914247,0.000436758290248,397.357899905,386.,6.16264233032,2.00193420699;0.011622859027;0.9926636846;1.99995116703;1.00318009599;1.00198188067;4.75955229783
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP <WUG> ) ) ) ) )",-89.3493744409,-90.1762497999,0.437413914679,1.53132914247,0.000436758290248,397.357899905,386.,6.16264233032,2.00193420699;0.011622859027;0.9926636846;1.99995116703;1.00318009599;1.00198188067;4.75955229783
"present think null null <WUG> for","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  for))))))))","(START (IP present think (CP null (LEX null ) (LEX <WUG> ) for ) ) )",-53.0629584158,-53.1378485999,0.927845372863,0.350047327967,0.00606837572343,200.304745793,367.,5.0793737718,2.00075424958;0.00471756365954;0.999495773216;1.06827385786;1.00007198938;1.00000042249;3.11389209591
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP <WUG> ) ) ) ) )",-89.3493744409,-90.1762497999,0.437413914679,1.53132914247,0.000436758290248,397.357899905,386.,6.16264233032,2.00193420699;0.011622859027;0.9926636846;1.99995116703;1.00318009599;1.00198188067;4.75955229783
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP <WUG> ) ) ) ) )",-89.3493744409,-90.1762497999,0.437413914679,1.53132914247,0.000436758290248,397.357899905,386.,6.16264233032,2.00193420699;0.011622859027;0.9926636846;1.99995116703;1.00318009599;1.00198188067;4.75955229783
"present think null null waste from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  waste) (PP  (LEX  from))))))))","(START (IP present think (CP null (IP (LEX null ) (LEX waste ) (PP from ) ) ) ) )",-31.5578138135,-31.5890227763,0.969273009897,0.187798655461,0.0377287969447,135.657073683,170.,7.01571374215,2.00193426163;0.0116231787756;0.992620224809;1.9999943082;1.01144896544;1.00003307304;5.01165265553
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP from ) ) ) ) )",-57.4383802758,-57.6232067402,0.83124852247,0.59001777577,0.0375207062791,236.799270293,332.,6.16244202462,2.0019342678;0.0116232148957;0.992615315416;1.9999991816;1.00164619479;1.00003321459;5.01460034301
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP <WUG> ) ) ) ) )",-89.3493744409,-90.1762497999,0.437413914679,1.53132914247,0.000436758290248,397.357899905,386.,6.16264233032,2.00193420699;0.011622859027;0.9926636846;1.99995116703;1.00318009599;1.00198188067;4.75955229783
