Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think that past take","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP present (VP think (CP that (IP past (LEX take ) ) ) ) ) )",-17.980778876,-18.2393917848,0.772121846805,0.657443660327,0.0163873935262,78.3905276274,101.,6.20329024317,2.00257895961;0.985028154267;1.00307820529;1.00157826278;1.21103247825;6.18998777384
"present think that past chase","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  chase)))))))","(START (IP present (VP think (CP that (IP past (VP chase ) ) ) ) ) )",-20.6194295547,-20.75254541,0.875363670753,0.547293445192,0.000685837514678,93.80979132,155.,6.01837791784,2.00257896247;0.985029229302;1.00309734273;1.00686194288;1.02083585786;5.99964139822
"present think that present love","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  love)))))))","(START (IP present (VP think (CP that (IP present (VP (LEX love ) ) ) ) ) ) )",-20.336111539,-20.802520753,0.627250551818,0.796781056294,0.00111449964941,97.4283846274,112.,6.63500674253,2.00257896011;0.985029731222;1.00310627822;1.00169106949;1.64263604265;6.62155796851
"present think that past sell","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP present (VP think (CP that (IP past (VP sell ) ) ) ) ) )",-20.7734473978,-20.9249728725,0.859395989091,0.590087837717,0.00058736458842,94.7827477845,155.,6.0217509401,2.00257896241;0.985029209692;1.00309699364;1.00676556223;1.02430527199;6.00311354407
"present think that present drink","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  drink)))))))","(START (IP present (VP think (CP that (IP present (VP drink ) ) ) ) ) )",-17.5799516824,-17.9709370501,0.676390053111,0.969918960007,0.00404673973403,77.8881488843,187.,6.18993553126,2.00257896012;0.985028928037;1.00308649568;1.00292051255;1.196923674;6.17526278642
"present think that present drive","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  drive)))))))","(START (IP present (VP think (CP that (IP present (VP (LEX drive ) ) ) ) ) ) )",-19.1926355744,-19.6590447884,0.627250551818,0.796781056294,0.00336060574217,89.8567922419,112.,6.63500674253,2.00257896011;0.985029731222;1.00310627822;1.00169106949;1.64263604265;6.62155796851
"present think that present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (VP think (CP that (IP present (VP <WUG> ) ) ) ) ) )",-47.5323361982,-47.7930872866,0.770472675313,0.803324688885,7.73981236097e-05,260.747296083,196.,6.12833588992,2.00257896016;0.985028837759;1.00308633757;1.00261229374;1.13523403729;6.11396691962
"present think that present study","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  study)))))))","(START (IP present (VP think (CP that (IP present (VP study ) ) ) ) ) )",-19.2736766841,-19.3404285641,0.935427270776,0.351078122503,0.000807413213757,87.1802407249,168.,6.02001051899,2.00257896013;0.985028622002;1.00307894743;1.00257949624;1.02675174167;6.00568082175
"present think that present like","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  like)))))))","(START (IP present (VP think (CP that (IP present (VP (LEX like ) ) ) ) ) ) )",-17.2749536038,-17.7413628178,0.627250551818,0.796781056294,0.0224993042219,77.1587499085,112.,6.63500674253,2.00257896011;0.985029731222;1.00310627822;1.00169106949;1.64263604265;6.62155796851
"present think that past write","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP present (VP think (CP that (IP past (VP write ) ) ) ) ) )",-18.7705367068,-18.9352749352,0.848115687643,0.618697686319,0.00365158023976,82.7871333884,155.,6.02413379747,2.00257896238;0.985029195839;1.00309674703;1.00669747453;1.02675622499;6.00556642687
