Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) (LEX <WUG> ) (LEX from ) ) ) ) )",-59.8816097812,-60.5721981372,0.501281050563,1.41424301497,0.0565688522615,261.024078953,86.,8.24413299957,2.34836672983;1.007107439;1.99431758803;1.02484094137;1.00017770656;1.21113534649;4.90168143314
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) )",-89.4147549796,-90.5356753486,0.325979634933,1.95849850618,0.0532871912077,403.558897507,139.,8.1707308676,2.34652873773;1.01330269093;1.98787223806;1.0359811812;1.00013122496;1.13729987019;4.82946608433
"present think null null <WUG> with","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  with))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) (LEX <WUG> ) (PP with ) ) ) ) )",-55.9764000342,-56.4955706939,0.595013812319,1.14529385791,0.251190963432,240.753688655,130.,8.03829938631,2.34300481126;1.02454566039;1.97646593699;1.04259277475;1.0000478926;1.00390805852;4.70006417875
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) )",-89.4147549796,-90.5356753486,0.325979634933,1.95849850618,0.0532871912077,403.558897507,139.,8.1707308676,2.34652873773;1.01330269093;1.98787223806;1.0359811812;1.00013122496;1.13729987019;4.82946608433
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) (LEX <WUG> ) (LEX from ) ) ) ) )",-59.8816097812,-60.5721981372,0.501281050563,1.41424301497,0.0565688522615,261.024078953,86.,8.24413299957,2.34836672983;1.007107439;1.99431758803;1.02484094137;1.00017770656;1.21113534649;4.90168143314
"present think null null picture of","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  picture) (PP  (LEX  of))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) (LEX picture ) (PP of ) ) ) ) )",-28.4808142631,-29.189064557,0.492505183342,1.55397839568,0.0688876718639,113.103560422,85.,8.08752584159,2.34378057215;1.02130662134;1.98012133696;1.02339411724;1.00007319819;1.0417455687;4.73297956977
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) (LEX <WUG> ) (LEX from ) ) ) ) )",-59.8816097812,-60.5721981372,0.501281050563,1.41424301497,0.0565688522615,261.024078953,86.,8.24413299957,2.34836672983;1.007107439;1.99431758803;1.02484094137;1.00017770656;1.21113534649;4.90168143314
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) (LEX <WUG> ) (LEX from ) ) ) ) )",-59.8816097812,-60.5721981372,0.501281050563,1.41424301497,0.0565688522615,261.024078953,86.,8.24413299957,2.34836672983;1.007107439;1.99431758803;1.02484094137;1.00017770656;1.21113534649;4.90168143314
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) )",-89.4147549796,-90.5356753486,0.325979634933,1.95849850618,0.0532871912077,403.558897507,139.,8.1707308676,2.34652873773;1.01330269093;1.98787223806;1.0359811812;1.00013122496;1.13729987019;4.82946608433
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) )",-89.4147549796,-90.5356753486,0.325979634933,1.95849850618,0.0532871912077,403.558897507,139.,8.1707308676,2.34652873773;1.01330269093;1.98787223806;1.0359811812;1.00013122496;1.13729987019;4.82946608433
"present think null null <WUG> for","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  for))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) (LEX <WUG> ) (PP for ) ) ) ) )",-56.0100933431,-56.529900639,0.594635125584,1.14799342901,0.24439499954,240.91496427,130.,8.03843038572,2.34300822376;1.02453456213;1.97647729837;1.04258147689;1.00004797522;1.00403994492;4.70019249473
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) )",-89.4147549796,-90.5356753486,0.325979634933,1.95849850618,0.0532871912077,403.558897507,139.,8.1707308676,2.34652873773;1.01330269093;1.98787223806;1.0359811812;1.00013122496;1.13729987019;4.82946608433
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) (LEX <WUG> ) (LEX <WUG> ) ) ) ) )",-89.4147549796,-90.5356753486,0.325979634933,1.95849850618,0.0532871912077,403.558897507,139.,8.1707308676,2.34652873773;1.01330269093;1.98787223806;1.0359811812;1.00013122496;1.13729987019;4.82946608433
"present think null null waste from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  waste) (PP  (LEX  from))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) (LEX waste ) (LEX from ) ) ) ) )",-30.0150220888,-30.6909632641,0.508677440571,1.33291410371,0.0594275875931,121.15857387,50.,8.24035764902,2.34823480561;1.00689813165;1.99483456867;1.01045249259;1.00018032862;1.20750008797;4.88401302482
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) (LEX <WUG> ) (LEX from ) ) ) ) )",-59.8816097812,-60.5721981372,0.501281050563,1.41424301497,0.0565688522615,261.024078953,86.,8.24413299957,2.34836672983;1.007107439;1.99431758803;1.02484094137;1.00017770656;1.21113534649;4.90168143314
