Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past hear <WUG> that past bake","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  bake))))))))","(START (IP past (VP (LEX hear ) (LEX <WUG> ) (LEX that ) (LEX past ) (VP (LEX bake ) ) ) ) )",-70.977837807,-71.0251760504,0.953764738423,0.200663713223,0.0128808828362,275.660316409,20.,9.04651448721,2.04494135733;1.99897623648;1.0023771669;1.0023771669;1.00001167125;1.99783088835;5.00330146428
"past <WUG> <WUG> that past catch","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  catch))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (VP catch ) ) ) )",-98.1819117929,-98.2910561307,0.896600994761,0.416069889982,0.0112750301042,378.886795591,31.,8.10648870702,2.04410378736;1.99985232143;1.00034290792;1.00034290792;1.00000725756;1.06183952484;4.06263412902
"past make <WUG> that should clean","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  should) (VP  (LEX  clean))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX should ) (VP (LEX clean ) ) ) ) )",-71.2363170702,-71.2835263583,0.953887739414,0.199250270446,0.0120672361785,276.685308641,17.,9.04623711763,2.04488838506;1.99903164464;1.0022485098;1.0022485098;1.00001167276;1.99780839556;5.0029483262
"past <WUG> <WUG> that past win","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  win))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (VP (LEX win ) ) ) ) )",-100.907719733,-100.955057976,0.953764738423,0.200663713223,0.0098833666265,395.305771595,20.,9.04651448721,2.04494135733;1.99897623648;1.0023771669;1.0023771669;1.00001167125;1.99783088835;5.00330146428
"past make <WUG> that would <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX would ) (VP <WUG> ) ) ) )",-99.2632627067,-99.4730997938,0.810716311342,0.609722434293,0.00879510532789,388.298289849,31.,8.19635344963,2.04410662509;1.99984935321;1.00034980009;1.00034980009;1.00002736994;1.15169018861;4.15242994059
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (VP <WUG> ) ) ) )",-128.95769487,-129.167740038,0.810547633832,0.611708332358,0.00652930407159,507.095130964,34.,8.1967291229,2.04419226007;1.99975978037;1.00055778716;1.00055778716;1.00002736425;1.1516538272;4.15292800063
"past <WUG> <WUG> that past wrap","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  wrap))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (VP (LEX wrap ) ) ) ) )",-100.96245047,-101.009788714,0.953764738423,0.200663713223,0.00970461925285,395.579605975,20.,9.04651448721,2.04494135733;1.99897623648;1.0023771669;1.0023771669;1.00001167125;1.99783088835;5.00330146428
"past make <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX past ) (VP <WUG> ) ) ) )",-99.0704615693,-99.2805067379,0.810547633832,0.611708332358,0.0094104513616,387.553377262,34.,8.1967291229,2.04419226007;1.99975978037;1.00055778716;1.00055778716;1.00002736425;1.1516538272;4.15292800063
"past make <WUG> that present play","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX present ) (VP play ) ) ) )",-68.2944598184,-68.4222806441,0.880011040307,0.494406716628,0.0140068352551,259.757933382,37.,8.12387496934,2.04767627341;1.99611555751;1.00901962995;1.00901962995;1.00011898574;1.07052336538;4.08500822667
"past <WUG> <WUG> that would finish","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  finish))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX would ) (VP (LEX finish ) ) ) ) )",-101.102335222,-101.14812668,0.955241149331,0.188262258085,0.00926966685925,396.027862924,17.,9.04503139977,2.04430551825;1.99964131411;1.00083286443;1.00083286443;1.00001168932;1.99940714923;5.00090890909
"past hear <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX hear ) (LEX <WUG> ) (LEX that ) (LEX past ) (VP <WUG> ) ) ) )",-98.9845685902,-99.1946137588,0.810547633832,0.611708332358,0.00966886060497,387.209825979,34.,8.1967291229,2.04419226007;1.99975978037;1.00055778716;1.00055778716;1.00002736425;1.1516538272;4.15292800063
"past <WUG> <WUG> that could <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  could) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX could ) (VP <WUG> ) ) ) )",-129.134295327,-129.344128703,0.810719320049,0.609688225825,0.00596132739944,507.777456511,31.,8.19634610009,2.04410509762;1.99985095092;1.00034609022;1.00034609022;1.00002737004;1.15169018855;4.15242040804
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (VP <WUG> ) ) ) )",-128.95769487,-129.167740038,0.810547633832,0.611708332358,0.00652930407159,507.095130964,34.,8.1967291229,2.04419226007;1.99975978037;1.00055778716;1.00055778716;1.00002736425;1.1516538272;4.15292800063
"past make <WUG> that past see","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  see))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX past ) (VP see ) ) ) )",-67.5489533894,-67.6240217448,0.927680072221,0.315973687787,0.0197692887704,256.164925431,31.,8.07390438667,2.04407475449;1.99988268935;1.00027239395;1.00027239395;1.00000710457;1.02939505037;4.0300275703
"past <WUG> <WUG> that could find","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  could) (VP  (LEX  find))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX could ) (VP find ) ) ) )",-98.1978359667,-98.2972027823,0.905410528352,0.389607901172,0.0115748531037,378.8936484,28.,8.09719981373,2.04407282169;1.99988471103;1.00026769965;1.00026769965;1.00000721484;1.05269966688;4.05330641166
"past hear <WUG> that past sell","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell))))))))","(START (IP past (VP (LEX hear ) (LEX <WUG> ) (LEX that ) (LEX past ) (VP (LEX sell ) ) ) ) )",-70.9773413795,-71.0246796229,0.953764738423,0.200663713223,0.0128824787949,275.657832633,20.,9.04651448721,2.04494135733;1.99897623648;1.0023771669;1.0023771669;1.00001167125;1.99783088835;5.00330146428
