Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present <WUG> <WUG> present forget","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  forget)))))))","(START (IP present (LEX <WUG> ) (LEX <WUG> ) (LEX present ) (LEX forget ) ) )",-85.1100007774,-87.3863724851,0.102655997781,3.98678264867,0.291716554083,284.02063527,200.,7.22343889691,2.59100168425;1.25817622602;1.10276703883;1.46728397278;1.11376199746;4.51555893047
"present laugh <WUG> present buy","(START  (IP  (LEX  present) (VP  (LEX  laugh) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  buy)))))))","(START (IP (LEX present ) (LEX laugh ) (LEX <WUG> ) (IP (LEX present ) buy ) ) )",-55.5667225119,-56.9048897715,0.262326003746,2.79409278053,0.360124205381,174.97927683,126.,7.03423407881,2.66031777702;1.38595932497;1.00517330747;1.80904046679;1.06789667264;3.76317443178
"present <WUG> <WUG> present leave","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  leave)))))))","(START (IP (LEX present ) (LEX <WUG> ) (LEX <WUG> ) (IP (LEX present ) leave ) ) )",-84.9676815759,-86.831621367,0.155060519323,3.66540461719,0.342213805069,282.402694413,221.,7.09038145557,2.60482357063;1.27415905951;1.10268069212;1.77396319963;1.09860887104;4.13535967968
"present <WUG> <WUG> present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (LEX <WUG> ) (LEX present ) (LEX <WUG> ) ) )",-114.313005034,-116.765660958,0.0860647013671,4.20512039188,0.310833494743,411.05220272,230.,7.11356629851,2.59571675045;1.27416011771;1.11946279553;1.56395489019;1.09537574569;4.30391536822
"present sneeze <WUG> present leave","(START  (IP  (LEX  present) (VP  (LEX  sneeze) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  leave)))))))","(START (IP (LEX present ) (LEX sneeze ) (LEX <WUG> ) (IP (LEX present ) leave ) ) )",-55.9111303138,-57.4529609893,0.213988998211,2.91567478295,0.352830298785,176.538164051,126.,7.09159745589,2.64018660313;1.37834919393;1.00503797126;1.76398749905;1.0851645381;3.84420771572
"present notice <WUG> present turn","(START  (IP  (LEX  present) (VP  (LEX  notice) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  turn)))))))","(START (IP present (LEX notice ) (LEX <WUG> ) (LEX present ) (LEX turn ) ) )",-56.0852807062,-57.4844815247,0.246794118456,2.51677549129,0.326597282089,178.201583291,75.,7.35835437011,2.54023042561;1.33997490343;1.00430109218;1.57774556758;1.17115921384;4.19438917228
"present <WUG> <WUG> present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (LEX <WUG> ) (LEX present ) (LEX <WUG> ) ) )",-114.313005034,-116.765660958,0.0860647013671,4.20512039188,0.310833494743,411.05220272,230.,7.11356629851,2.59571675045;1.27416011771;1.11946279553;1.56395489019;1.09537574569;4.30391536822
"present complain <WUG> present keep","(START  (IP  (LEX  present) (VP  (LEX  complain) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  keep)))))))","(START (IP present (LEX complain ) (LEX <WUG> ) (LEX present ) (LEX keep ) ) )",-55.9671208624,-58.0067707033,0.130074249586,3.20227078442,0.295740725286,178.625947353,114.,7.24978380604,2.63207672991;1.37968082952;1.00546870926;1.46577928353;1.09021044115;4.26690557926
"present <WUG> <WUG> present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (LEX <WUG> ) (LEX present ) (LEX <WUG> ) ) )",-114.313005034,-116.765660958,0.0860647013671,4.20512039188,0.310833494743,411.05220272,230.,7.11356629851,2.59571675045;1.27416011771;1.11946279553;1.56395489019;1.09537574569;4.30391536822
"present <WUG> <WUG> present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (LEX <WUG> ) (LEX present ) (LEX <WUG> ) ) )",-114.313005034,-116.765660958,0.0860647013671,4.20512039188,0.310833494743,411.05220272,230.,7.11356629851,2.59571675045;1.27416011771;1.11946279553;1.56395489019;1.09537574569;4.30391536822
"present <WUG> <WUG> present play","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  play)))))))","(START (IP (LEX present ) (LEX <WUG> ) (LEX <WUG> ) (IP (LEX present ) play ) ) )",-84.0260561848,-85.3734569977,0.259914951043,3.09888949833,0.361622457255,278.36371179,221.,6.89703290472,2.64624795949;1.28802178483;1.1096499391;1.90896032432;1.03961601536;3.8821017719
"present <WUG> <WUG> present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (LEX <WUG> ) (LEX present ) (LEX <WUG> ) ) )",-114.313005034,-116.765660958,0.0860647013671,4.20512039188,0.310833494743,411.05220272,230.,7.11356629851,2.59571675045;1.27416011771;1.11946279553;1.56395489019;1.09537574569;4.30391536822
"present smile <WUG> present pay","(START  (IP  (LEX  present) (VP  (LEX  smile) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  pay)))))))","(START (IP present (LEX smile ) (LEX <WUG> ) (LEX present ) (LEX pay ) ) )",-56.4424726791,-57.985672189,0.213696283102,2.90914873814,0.316766504504,180.069866788,114.,7.32756740395,2.5662749533;1.35123417074;1.00463218917;1.54599568926;1.14820486017;4.2149523902
"present cough <WUG> present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  cough) (CP  (LEX  <WUG>) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX cough ) (LEX <WUG> ) (LEX present ) (LEX <WUG> ) ) )",-85.2976436658,-87.3870005806,0.123766702755,3.41549169091,0.320870582075,296.99963587,132.,7.1495736374,2.62925105422;1.39426028624;1.00610784652;1.58009463838;1.08583596593;4.03122956354
