Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP null (IP (LEX null ) <WUG> (PP from ) ) ) ) ) )",-55.4773977455,-57.417683749,0.143662855816,3.02200976465,0.235852478812,245.815767279,347.,7.6279492014,2.3735411645;0.937696612105;1.56530740618;1.44213845594;1.00003331366;1.02740311732;5.30431912946
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) <WUG> (LEX <WUG> ) ) ) ) )",-86.3855715795,-87.7750244796,0.249211610982,3.18513189934,0.228979709606,396.921253747,404.,7.58092014337,2.36749762716;0.936442534844;1.75156845995;1.25070925659;1.00055103386;1.12641145954;5.09215157951
"present think null null <WUG> with","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  with))))))))","(START (IP present (VP think (CP null (IP (LEX null ) <WUG> (PP with ) ) ) ) ) )",-53.9848683762,-55.7987565789,0.163019051815,2.79136342759,0.320945101894,239.812747556,372.,7.62925493896,2.3747819675;0.937942312216;1.52700051715;1.48152375423;1.00378246297;1.00617191604;5.31590197863
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) <WUG> (LEX <WUG> ) ) ) ) )",-86.3855715795,-87.7750244796,0.249211610982,3.18513189934,0.228979709606,396.921253747,404.,7.58092014337,2.36749762716;0.936442534844;1.75156845995;1.25070925659;1.00055103386;1.12641145954;5.09215157951
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP null (IP (LEX null ) <WUG> (PP from ) ) ) ) ) )",-55.4773977455,-57.417683749,0.143662855816,3.02200976465,0.235852478812,245.815767279,347.,7.6279492014,2.3735411645;0.937696612105;1.56530740618;1.44213845594;1.00003331366;1.02740311732;5.30431912946
"present think null null picture of","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  picture) (PP  (LEX  of))))))))","(START (IP present (VP think (CP null (IP (LEX null ) (NP picture of ) ) ) ) ) )",-23.368844914,-24.2316019295,0.421997024685,1.89330677567,0.24441297275,100.78121353,273.,7.31626024704,2.39156017371;0.94494172176;1.0293633962;1.98833928768;1.00310812721;0.0293479605052;5.73544957061
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP null (IP (LEX null ) <WUG> (PP from ) ) ) ) ) )",-55.4773977455,-57.417683749,0.143662855816,3.02200976465,0.235852478812,245.815767279,347.,7.6279492014,2.3735411645;0.937696612105;1.56530740618;1.44213845594;1.00003331366;1.02740311732;5.30431912946
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP null (IP (LEX null ) <WUG> (PP from ) ) ) ) ) )",-55.4773977455,-57.417683749,0.143662855816,3.02200976465,0.235852478812,245.815767279,347.,7.6279492014,2.3735411645;0.937696612105;1.56530740618;1.44213845594;1.00003331366;1.02740311732;5.30431912946
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) <WUG> (LEX <WUG> ) ) ) ) )",-86.3855715795,-87.7750244796,0.249211610982,3.18513189934,0.228979709606,396.921253747,404.,7.58092014337,2.36749762716;0.936442534844;1.75156845995;1.25070925659;1.00055103386;1.12641145954;5.09215157951
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) <WUG> (LEX <WUG> ) ) ) ) )",-86.3855715795,-87.7750244796,0.249211610982,3.18513189934,0.228979709606,396.921253747,404.,7.58092014337,2.36749762716;0.936442534844;1.75156845995;1.25070925659;1.00055103386;1.12641145954;5.09215157951
