Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think that past forget","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  forget)))))))","(START (IP present think (CP that (IP past (LEX forget ) ) ) ) )",-20.0721047382,-20.1964298216,0.883092715424,0.498118162598,0.00221219638321,70.3929234347,127.,5.1198635464,2.00857240258;0.0245125724034;1.08704831344;1.00024092054;1.00997683436;5.01179057558
"present <WUG> that past buy","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP present (LEX <WUG> ) (CP that (IP past (LEX buy ) ) ) ) )",-54.6072090918,-55.2408071021,0.530678973468,1.42589941063,0.00406858257909,179.798783128,125.,6.08449927734,2.19355477983;1.19329970095;1.05547675132;1.00023994382;1.00992649445;4.85638763763
"present <WUG> that past leave","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  leave)))))))","(START (IP present (LEX <WUG> ) (CP that (IP past (LEX leave ) ) ) ) )",-54.8274240653,-55.4610220756,0.530678973468,1.42589941063,0.00344302682515,180.868232403,125.,6.08449927734,2.19355477983;1.19329970095;1.05547675132;1.00023994382;1.00992649445;4.85638763763
"present think that will <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  will) (VP  (LEX  <WUG>)))))))","(START (IP present think (CP that (IP will (LEX <WUG> ) ) ) ) )",-52.0736727633,-52.7467925624,0.510114637506,1.51231158611,0.00038193678705,225.303769804,221.,5.1347188695,2.00841342983;0.0241370572511;1.16127533328;1.0338092304;1.01705866707;4.91829656327
"present hope that will leave","(START  (IP  (LEX  present) (VP  (LEX  hope) (CP  (LEX  that) (IP  (LEX  will) (VP  (LEX  leave)))))))","(START (IP present (VP hope (CP that (IP will (LEX leave ) ) ) ) ) )",-27.6056414365,-28.3244711938,0.487322207636,1.76617049828,0.00352227730219,107.653208602,97.,6.1066334713,2.06803714423;1.06643546931;1.17138799406;1.00195533827;1.0255434433;5.47123475436
"present complain that present turn","(START  (IP  (LEX  present) (VP  (LEX  complain) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  turn)))))))","(START (IP present (LEX complain ) (CP that (IP present (LEX turn ) ) ) ) )",-24.1279941507,-24.8864965606,0.468367324307,1.72983080117,0.00498444126078,80.9174253035,130.,5.96418776961,2.16540723885;1.17563829634;1.04739959833;0.912994940351;1.03253903573;4.70020703849
"present <WUG> that past <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (CP that (IP past (LEX <WUG> ) ) ) ) )",-84.3636350481,-85.1663982653,0.44808908441,1.87541014276,0.000920078443345,324.402261117,223.,6.08512041846,2.19359259121;1.1934657936;1.05586129311;1.0052445836;1.00838162813;4.85247172946
"present <WUG> that present keep","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  keep)))))))","(START (IP present (LEX <WUG> ) (CP that (IP present (LEX keep ) ) ) ) )",-53.5340982154,-54.3412632407,0.446121016968,1.89560560293,0.00295732778446,174.373542608,212.,5.95237198197,2.16745221564;1.16793776193;1.04750640798;0.904341230119;1.03199098325;4.71417088958
"present <WUG> that will <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  will) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (CP that (IP will (LEX <WUG> ) ) ) ) )",-87.0833397098,-88.2556661308,0.309645736324,2.40710798443,0.00102391085967,331.728780862,216.,6.10341936794,2.18092645293;1.18159460007;1.10382222903;1.03401282989;1.01717409521;4.76687122703
"present <WUG> that present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (CP that (IP present (LEX <WUG> ) ) ) ) )",-82.6843015363,-83.8596717386,0.308704675347,2.1343307646,0.000773966243948,301.024962935,245.,5.71148880153,2.1275729923;1.1291414929;1.03536710524;0.761542721179;1.0221369667;4.44960139795
"present <WUG> that present play","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play)))))))","(START (IP present (LEX <WUG> ) (CP that (IP present (LEX play ) ) ) ) )",-52.430470915,-53.2132326937,0.457141741957,1.85777297942,0.00749817500323,169.374102492,212.,5.97173852723,2.17065843079;1.17105894954;1.04848317008;0.915873038414;1.03278127067;4.73538606833
"present <WUG> that present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (CP that (IP present (LEX <WUG> ) ) ) ) )",-82.6843015363,-83.8596717386,0.308704675347,2.1343307646,0.000773966243948,301.024962935,245.,5.71148880153,2.1275729923;1.1291414929;1.03536710524;0.761542721179;1.0221369667;4.44960139795
"present <WUG> that will pay","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  will) (VP  (LEX  pay)))))))","(START (IP present (LEX <WUG> ) (CP that (IP will (LEX pay ) ) ) ) )",-58.0399484942,-59.0442308393,0.366307422798,2.23897213177,0.00227626564842,192.997124131,183.,6.1015313397,2.17863455818;1.17855677079;1.11233924442;1.01103472162;1.02031676144;4.77595890606
"present <WUG> that will <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  will) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (CP that (IP will (LEX <WUG> ) ) ) ) )",-87.0833397098,-88.2556661308,0.309645736324,2.40710798443,0.00102391085967,331.728780862,216.,6.10341936794,2.18092645293;1.18159460007;1.10382222903;1.03401282989;1.01717409521;4.76687122703
"present <WUG> that will <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  will) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (CP that (IP will (LEX <WUG> ) ) ) ) )",-87.0833397098,-88.2556661308,0.309645736324,2.40710798443,0.00102391085967,331.728780862,216.,6.10341936794,2.18092645293;1.18159460007;1.10382222903;1.03401282989;1.01717409521;4.76687122703
"present <WUG> that will forget","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  will) (VP  (LEX  forget)))))))","(START (IP present (LEX <WUG> ) (CP that (IP will (LEX forget ) ) ) ) )",-58.0264485911,-58.7945712555,0.46388311569,1.77463983352,0.00289994653094,192.241899946,125.,6.09658402151,2.17443667572;1.17439479033;1.12743719796;1.0019684177;1.02572866944;4.7553952887
