Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past know that past buy","(START  (IP  (LEX  past) (VP  (LEX  know) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP past (VP (LEX know ) (LEX that ) past (VP (LEX buy ) ) ) ) )",-28.7170839378,-29.218944286,0.605403350449,1.51408848381,0.0111516327848,101.9120845,64.,6.92935440988,2.20030574373;1.80248895474;1.01759973478;1.06426497293;1.67106825206;4.62597559212
"past know that past write","(START  (IP  (LEX  past) (VP  (LEX  know) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP past (VP (LEX know ) (LEX that ) past (VP (LEX write ) ) ) ) )",-28.9543833822,-29.1882749779,0.79144760761,0.923733163955,0.0121647187769,104.106237733,38.,7.10134634405,2.17484967325;1.82803398678;1.01490214775;1.00048227626;1.87729174647;4.87918335622
"past know that past sell","(START  (IP  (LEX  past) (VP  (LEX  know) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP past (VP (LEX know ) (LEX that ) past (VP (LEX sell ) ) ) ) )",-28.9822712938,-29.2161628894,0.79144760761,0.923733163955,0.0120181476665,104.242307967,38.,7.10134634405,2.17484967325;1.82803398678;1.01490214775;1.00048227626;1.87729174647;4.87918335622
"past know that past take","(START  (IP  (LEX  past) (VP  (LEX  know) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP past (VP (LEX know ) (LEX that ) past (VP (LEX take ) ) ) ) )",-28.9213746543,-29.15526625,0.79144760761,0.923733163955,0.0123435693569,103.945182097,38.,7.10134634405,2.17484967325;1.82803398678;1.01490214775;1.00048227626;1.87729174647;4.87918335622
"past know that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  know) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP past (VP (LEX know ) (LEX that ) past (VP (LEX <WUG> ) ) ) ) )",-58.8314347366,-59.1343330392,0.738674213795,1.15216178416,0.00682904824432,247.815811059,64.,7.03841472001,2.17126235038;1.8316338463;1.01464783369;1.00403505302;1.81879430156;4.81830846661
"past know that past break","(START  (IP  (LEX  past) (VP  (LEX  know) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  break)))))))","(START (IP past (VP (LEX know ) (LEX that ) past (VP (LEX break ) ) ) ) )",-28.9745576975,-29.2084492931,0.79144760761,0.923733163955,0.0120582801002,104.204671916,38.,7.10134634405,2.17484967325;1.82803398678;1.01490214775;1.00048227626;1.87729174647;4.87918335622
"past remember that past buy","(START  (IP  (LEX  past) (VP  (LEX  remember) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP past (VP (LEX remember ) (LEX that ) past (VP (LEX buy ) ) ) ) )",-28.7816693957,-29.2835297438,0.605403350449,1.51408848381,0.0109527883526,102.15766999,64.,6.92935440988,2.20030574373;1.80248895474;1.01759973478;1.06426497293;1.67106825206;4.62597559212
"past remember that past write","(START  (IP  (LEX  past) (VP  (LEX  remember) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP past (VP (LEX remember ) (LEX that ) past (VP (LEX write ) ) ) ) )",-29.01896884,-29.2528604357,0.79144760761,0.923733163955,0.0119658743449,104.353473061,38.,7.10134634405,2.17484967325;1.82803398678;1.01490214775;1.00048227626;1.87729174647;4.87918335622
"past remember that past sell","(START  (IP  (LEX  past) (VP  (LEX  remember) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP past (VP (LEX remember ) (LEX that ) past (VP (LEX sell ) ) ) ) )",-29.0468567516,-29.2807483473,0.79144760761,0.923733163955,0.0118193032345,104.489543294,38.,7.10134634405,2.17484967325;1.82803398678;1.01490214775;1.00048227626;1.87729174647;4.87918335622
"past remember that past take","(START  (IP  (LEX  past) (VP  (LEX  remember) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP past (VP (LEX remember ) (LEX that ) past (VP (LEX take ) ) ) ) )",-28.9859601122,-29.2198517078,0.79144760761,0.923733163955,0.0121447249249,104.192417425,38.,7.10134634405,2.17484967325;1.82803398678;1.01490214775;1.00048227626;1.87729174647;4.87918335622
"past remember that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  remember) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP past (VP (LEX remember ) (LEX that ) past (VP (LEX <WUG> ) ) ) ) )",-58.8960201944,-59.198918497,0.738674213795,1.15216178416,0.00663020381309,248.063278885,64.,7.03841472001,2.17126235038;1.8316338463;1.01464783369;1.00403505302;1.81879430156;4.81830846661
"past remember that past break","(START  (IP  (LEX  past) (VP  (LEX  remember) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  break)))))))","(START (IP past (VP (LEX remember ) (LEX that ) past (VP (LEX break ) ) ) ) )",-29.0391431553,-29.273034751,0.79144760761,0.923733163955,0.0118594356682,104.451907244,38.,7.10134634405,2.17484967325;1.82803398678;1.01490214775;1.00048227626;1.87729174647;4.87918335622
"past <WUG> that past buy","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP past (VP (LEX <WUG> ) (LEX that ) past (VP (LEX buy ) ) ) ) )",-58.687117321,-59.2046414304,0.595994339573,1.58899623801,0.00801431962216,215.040773574,87.,6.91873949712,2.20760298109;1.7900168941;1.02029979446;1.06410699298;1.66147059917;4.61142384069
"past <WUG> that past write","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP past (VP (LEX <WUG> ) (LEX that ) past (VP (LEX write ) ) ) ) )",-58.9210160631,-59.1739721222,0.776502001207,1.01793852272,0.00902587732906,217.699352545,53.,7.0841666721,2.18510636995;1.81239748736;1.01713000446;1.00047945743;1.86180892987;4.85470678618
"past <WUG> that past sell","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP past (VP (LEX <WUG> ) (LEX that ) past (VP (LEX sell ) ) ) ) )",-58.9489039746,-59.2018600338,0.776502001207,1.01793852272,0.00888040764192,217.834740178,53.,7.0841666721,2.18510636995;1.81239748736;1.01713000446;1.00047945743;1.86180892987;4.85470678618
"past <WUG> that past take","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP past (VP (LEX <WUG> ) (LEX that ) past (VP (LEX take ) ) ) ) )",-58.8880073352,-59.1409633944,0.776502001207,1.01793852272,0.00920338391852,217.539104849,53.,7.0841666721,2.18510636995;1.81239748736;1.01713000446;1.00047945743;1.86180892987;4.85470678618
"past <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP past (VP (LEX <WUG> ) (LEX that ) past (VP (LEX <WUG> ) ) ) ) )",-88.7992027365,-89.1200301836,0.725548435704,1.23858689712,0.00372519043933,360.948924072,87.,7.02346864701,2.18088839513;1.81685623376;1.01685679768;1.00401602567;1.80525757818;4.79659845208
"past <WUG> that past break","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  break)))))))","(START (IP past (VP (LEX <WUG> ) (LEX that ) past (VP (LEX break ) ) ) ) )",-58.9411903783,-59.1941464375,0.776502001207,1.01793852272,0.00892023849641,217.79729293,53.,7.0841666721,2.18510636995;1.81239748736;1.01713000446;1.00047945743;1.86180892987;4.85470678618
"past notice that past buy","(START  (IP  (LEX  past) (VP  (LEX  notice) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP past (VP (LEX notice ) (LEX that ) past (VP (LEX buy ) ) ) ) )",-28.7860428069,-29.2879031551,0.605403350449,1.51408848381,0.0109397821759,102.174299838,64.,6.92935440988,2.20030574373;1.80248895474;1.01759973478;1.06426497293;1.67106825206;4.62597559212
"past notice that past write","(START  (IP  (LEX  past) (VP  (LEX  notice) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP past (VP (LEX notice ) (LEX that ) past (VP (LEX write ) ) ) ) )",-29.0233422513,-29.2572338469,0.79144760761,0.923733163955,0.0119528681682,104.370214627,38.,7.10134634405,2.17484967325;1.82803398678;1.01490214775;1.00048227626;1.87729174647;4.87918335622
"past notice that past sell","(START  (IP  (LEX  past) (VP  (LEX  notice) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP past (VP (LEX notice ) (LEX that ) past (VP (LEX sell ) ) ) ) )",-29.0512301629,-29.2851217585,0.79144760761,0.923733163955,0.0118062970578,104.506284861,38.,7.10134634405,2.17484967325;1.82803398678;1.01490214775;1.00048227626;1.87729174647;4.87918335622
"past notice that past take","(START  (IP  (LEX  past) (VP  (LEX  notice) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP past (VP (LEX notice ) (LEX that ) past (VP (LEX take ) ) ) ) )",-28.9903335234,-29.2242251191,0.79144760761,0.923733163955,0.0121317187482,104.209158992,38.,7.10134634405,2.17484967325;1.82803398678;1.01490214775;1.00048227626;1.87729174647;4.87918335622
"past notice that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  notice) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP past (VP (LEX notice ) (LEX that ) past (VP (LEX <WUG> ) ) ) ) )",-58.9003936057,-59.2032919083,0.738674213795,1.15216178416,0.00661719763645,248.080036196,64.,7.03841472001,2.17126235038;1.8316338463;1.01464783369;1.00403505302;1.81879430156;4.81830846661
"past notice that past break","(START  (IP  (LEX  past) (VP  (LEX  notice) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  break)))))))","(START (IP past (VP (LEX notice ) (LEX that ) past (VP (LEX break ) ) ) ) )",-29.0435165666,-29.2774081622,0.79144760761,0.923733163955,0.0118464294915,104.468648811,38.,7.10134634405,2.17484967325;1.82803398678;1.01490214775;1.00048227626;1.87729174647;4.87918335622
"past <WUG> that past buy","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP past (VP (LEX <WUG> ) (LEX that ) past (VP (LEX buy ) ) ) ) )",-58.687117321,-59.2046414304,0.595994339573,1.58899623801,0.00801431962216,215.040773574,87.,6.91873949712,2.20760298109;1.7900168941;1.02029979446;1.06410699298;1.66147059917;4.61142384069
"past <WUG> that past write","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP past (VP (LEX <WUG> ) (LEX that ) past (VP (LEX write ) ) ) ) )",-58.9210160631,-59.1739721222,0.776502001207,1.01793852272,0.00902587732906,217.699352545,53.,7.0841666721,2.18510636995;1.81239748736;1.01713000446;1.00047945743;1.86180892987;4.85470678618
