Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) <WUG> (PP from ) ) ) ) )",-52.1183146944,-53.1210915985,0.366859292307,1.67610985266,0.429430038919,231.302169416,258.,7.04230664939,2.01129079473;0.887781448344;1.30965012644;1.63143774322;1.00015941062;1.00001318243;5.3860178901
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) <WUG> (PP <WUG> ) ) ) ) )",-84.4254615254,-85.7309051797,0.271052254888,2.34841108217,0.37340363148,408.091299252,298.,7.01995886804,2.01210159158;0.877205646397;1.24480954217;1.69074505068;1.00110732331;1.00084246356;5.37458240918
"present think null null <WUG> with","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  with))))))))","(START (IP present (VP think (CP null (IP (LEX null ) (LEX <WUG> ) with ) ) ) ) )",-51.3977473114,-52.7558616492,0.257145209061,2.04673344847,0.388865707734,240.548825071,278.,6.92671894321,2.01315375295;0.863481554718;1.16066669158;1.76770743412;1.00010048343;1.0000065264;5.09826724772
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) <WUG> (PP <WUG> ) ) ) ) )",-84.4254615254,-85.7309051797,0.271052254888,2.34841108217,0.37340363148,408.091299252,298.,7.01995886804,2.01210159158;0.877205646397;1.24480954217;1.69074505068;1.00110732331;1.00084246356;5.37458240918
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) <WUG> (PP from ) ) ) ) )",-52.1183146944,-53.1210915985,0.366859292307,1.67610985266,0.429430038919,231.302169416,258.,7.04230664939,2.01129079473;0.887781448344;1.30965012644;1.63143774322;1.00015941062;1.00001318243;5.3860178901
"present think null null picture of","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  picture) (PP  (LEX  of))))))))","(START (IP present (VP think (CP null (IP (LEX null ) (NP picture of ) ) ) ) ) )",-18.8526876795,-19.2172183822,0.694522511929,0.910807144115,0.404266878769,78.6057537469,180.,6.73058885446,2.01632945066;0.822058663074;0.906701601273;2.;1.00017844392;0.000750221963028;5.60846643356
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) <WUG> (PP from ) ) ) ) )",-52.1183146944,-53.1210915985,0.366859292307,1.67610985266,0.429430038919,231.302169416,258.,7.04230664939,2.01129079473;0.887781448344;1.30965012644;1.63143774322;1.00015941062;1.00001318243;5.3860178901
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) <WUG> (PP from ) ) ) ) )",-52.1183146944,-53.1210915985,0.366859292307,1.67610985266,0.429430038919,231.302169416,258.,7.04230664939,2.01129079473;0.887781448344;1.30965012644;1.63143774322;1.00015941062;1.00001318243;5.3860178901
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) <WUG> (PP <WUG> ) ) ) ) )",-84.4254615254,-85.7309051797,0.271052254888,2.34841108217,0.37340363148,408.091299252,298.,7.01995886804,2.01210159158;0.877205646397;1.24480954217;1.69074505068;1.00110732331;1.00084246356;5.37458240918
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP think (CP (LEX null ) (LEX null ) <WUG> (PP <WUG> ) ) ) ) )",-84.4254615254,-85.7309051797,0.271052254888,2.34841108217,0.37340363148,408.091299252,298.,7.01995886804,2.01210159158;0.877205646397;1.24480954217;1.69074505068;1.00110732331;1.00084246356;5.37458240918
