Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past hear <WUG> that past bake","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  bake))))))))","(START (IP past (VP (LEX hear ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX bake ) ) ) )",-66.6669234844,-67.3957024376,0.482497782955,1.23033069281,0.0339903705596,239.269524324,49.,7.71509340152,2.14013440314;1.97995589638;1.00001707516;1.00000182436;1.00000199411;1.0250375845;4.00504390269
"past <WUG> <WUG> that past catch","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  catch))))))))","(START (IP past (VP (LEX <WUG> ) <WUG> (LEX that ) (LEX past ) (VP catch ) ) ) )",-96.5895477546,-97.3712908213,0.457607675019,1.21238105823,0.0304991678633,354.701465937,91.,7.59909608222,2.13668956249;1.98382217272;1.00008149674;1.00000885721;1.0000096821;1.02013446953;4.00425831751
"past make <WUG> that should clean","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  should) (VP  (LEX  clean))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX should ) (LEX clean ) ) ) )",-70.1666669572,-70.3761937659,0.810967898158,0.679832208337,0.0114286790541,265.793739261,32.,8.11842100717,2.15210652506;1.96631172743;1.00000192251;1.00000006495;1.00000019529;1.04208140583;4.00839755036
"past <WUG> <WUG> that past win","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  win))))))))","(START (IP past (VP (LEX <WUG> ) <WUG> (LEX that ) (LEX past ) (VP win ) ) ) )",-96.6648618931,-97.5232401373,0.423848904674,1.22470112195,0.0303948740613,356.216580498,109.,7.63741218238,2.13782673451;1.98251971829;1.00009032288;1.00002164467;1.00000971226;1.02175333757;4.00458015811
"past make <WUG> that would <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX would ) <WUG> ) ) )",-98.3771541164,-99.091280589,0.48961962123,1.43002483888,0.00913707887504,357.109173171,60.,7.41715030092,2.13129106818;1.99003430662;1.0000040933;1.00000042739;1.00000144666;1.0124484138;3.44449312548
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) <WUG> ) ) )",-125.405843967,-126.119993823,0.489608172802,1.43031083727,0.0286566330012,464.958251708,111.,7.41717595472,2.13129119012;1.99001404849;1.00002747549;1.0000029584;1.00000557689;1.0124497055;3.44457421704
"past <WUG> <WUG> that past wrap","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  wrap))))))))","(START (IP past (VP (LEX <WUG> ) (LEX <WUG> ) (LEX that ) (LEX past ) (LEX wrap ) ) ) )",-97.3268433202,-97.536379551,0.810960257225,0.679960305323,0.0307469132967,373.527491714,59.,8.1184287986,2.15210637173;1.96630359509;1.00001134448;1.0000006912;1.00000075284;1.04208657533;4.00842730499
"past make <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (LEX <WUG> ) (LEX that ) (LEX past ) <WUG> ) ) )",-96.102114926,-96.8162444324,0.489618135764,1.43006204288,0.0302645625072,348.03224206,60.,7.41715603558,2.13129116688;1.99003419413;1.00000712721;1.00000076742;1.00000144666;1.01244861412;3.44450400796
"past make <WUG> that present play","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play))))))))","(START (IP past (VP (LEX make ) <WUG> (LEX that ) (LEX present ) (VP play ) ) ) )",-64.2241972767,-64.5665773803,0.710078250128,0.918164140053,0.209523163798,216.170753165,58.,7.31252776746,2.12818537681;1.99357374415;1.00001414058;1.00000135832;1.0000020213;1.00802650082;4.00164064057
"past <WUG> <WUG> that would finish","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  finish))))))))","(START (IP past (VP (LEX <WUG> ) <WUG> (LEX that ) (LEX would ) (VP finish ) ) ) )",-98.8818891689,-99.7134767729,0.435357561975,1.2206668603,0.00935461498033,364.630570919,91.,7.62433163783,2.13743960897;1.98299780388;1.00003993977;1.00000418486;1.00000924796;1.02120188211;4.00434612776
