Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think that past forget","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  forget)))))))","(START (IP present (VP think (CP that (IP past (VP (LEX forget ) ) ) ) ) ) )",-19.6885513113,-20.0491487221,0.69725965114,1.06850827509,0.00415925803211,91.9554713519,127.,6.68987890483,2.00406954353;0.861718904844;1.00725126091;1.00032653828;1.83666832944;6.52445022523
"present <WUG> that past buy","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP present (VP <WUG> (CP that (IP past (VP (LEX buy ) ) ) ) ) ) )",-54.3080129123,-54.7835941271,0.621523712713,1.31025374878,0.00864193394097,197.769988573,115.,6.89990662113,2.0759438152;1.17150551598;1.00580110371;1.00034137876;1.86328874364;6.46095342978
"present <WUG> that past leave","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  leave)))))))","(START (IP present (VP <WUG> (CP that (IP past (VP leave ) ) ) ) ) )",-53.8411668115,-54.2822843359,0.643317096706,1.30231148011,0.00281081565045,191.900673798,172.,6.12738117935,2.08368874629;1.18612050809;1.00635976237;1.00017002432;1.09188889912;5.75823212733
"present think that will <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  will) (VP  (LEX  <WUG>)))))))","(START (IP present (VP think (CP that (IP will (VP <WUG> ) ) ) ) ) )",-50.6840435848,-51.6948150955,0.363938089102,2.04133813373,0.000864810300689,253.568158526,216.,5.90397865049,2.02836388257;0.870303674946;1.23384047001;1.00584236212;1.10718269952;5.489732276
"present hope that will leave","(START  (IP  (LEX  present) (VP  (LEX  hope) (CP  (LEX  that) (IP  (LEX  will) (VP  (LEX  leave)))))))","(START (IP present (VP hope (CP that (IP will (VP leave ) ) ) ) ) )",-26.0871216459,-26.5084398564,0.656181264395,1.20960536025,0.00193767656001,111.23705274,129.,6.07812424639,2.00894308704;1.02190669715;1.15010180939;1.00048737504;1.07035100425;5.84413108508
"present complain that present turn","(START  (IP  (LEX  present) (VP  (LEX  complain) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  turn)))))))","(START (IP present (VP (LEX complain ) that (IP present (VP (LEX turn ) ) ) ) ) )",-25.1070386833,-26.017701068,0.402257686454,1.3630156402,0.00899678482801,97.2797667166,70.,6.77832918173,2.21191869736;1.78810633948;1.00054467451;0.697250913874;1.69032678648;5.55960293608
"present <WUG> that past <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP present (VP <WUG> (CP that (IP past (VP <WUG> ) ) ) ) ) )",-83.4142558636,-83.9995486675,0.556942762901,1.55935735696,0.00104803608425,365.329306242,201.,6.22867950669,2.08265949643;1.18420605425;1.00643082851;1.00281033981;1.19304031752;5.84742772268
"present <WUG> that present keep","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  keep)))))))","(START (IP present (VP <WUG> (CP that (IP present (VP keep ) ) ) ) ) )",-52.3369231489,-53.1856125353,0.427975475019,1.63624891762,0.00211930545864,183.110608147,182.,5.84612782442,2.06151462324;1.14424318458;1.00349400757;0.703135001291;1.10583310098;5.57610859442
"present <WUG> that will <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  will) (VP  (LEX  <WUG>)))))))","(START (IP present (VP <WUG> (CP that (IP will (VP <WUG> ) ) ) ) ) )",-86.3068543801,-87.3206299108,0.362846452274,2.0877955749,0.00101859292849,370.328636732,195.,6.16311525306,2.06411834645;1.14905969234;1.20924205407;1.00683161017;1.12534952633;5.61157830169
"present <WUG> that present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (VP <WUG> (CP that (IP present (VP <WUG> ) ) ) ) ) )",-81.3661927381,-82.3658507042,0.368005289948,1.665984923,0.000585678094985,344.001508696,211.,5.80759559508,2.05679042021;1.13523626924;1.00321078813;0.642976897424;1.12740772356;5.55557573073
