Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP from ) ) ) ) )",-51.4160270815,-51.8100258943,0.674354856812,1.19178684346,0.117138033634,205.715896876,304.,6.33606086184,2.00602433769;0.0331259989036;1.12142281023;1.97861354555;1.00015452438;1.00013728377;4.97247968438
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP <WUG> ) ) ) ) )",-83.0781115266,-84.1301442884,0.349227131519,2.14571001651,0.0938190262917,357.078922967,354.,6.29496640205,2.00603955764;0.0252488407575;1.20193324167;1.89610977406;1.00086964633;1.0015483366;4.66395596404
"present think null null <WUG> with","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  with))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP with ) ) ) ) )",-49.9607806549,-50.3441751818,0.681543958809,1.15076779015,0.214529911071,198.870552246,325.,6.34073128212,2.00602401413;0.0332969412862;1.12072300999;1.97921311789;1.00733529234;1.00003226115;4.97276052474
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP <WUG> ) ) ) ) )",-83.0781115266,-84.1301442884,0.349227131519,2.14571001651,0.0938190262917,357.078922967,354.,6.29496640205,2.00603955764;0.0252488407575;1.20193324167;1.89610977406;1.00086964633;1.0015483366;4.66395596404
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP from ) ) ) ) )",-51.4160270815,-51.8100258943,0.674354856812,1.19178684346,0.117138033634,205.715896876,304.,6.33606086184,2.00602433769;0.0331259989036;1.12142281023;1.97861354555;1.00015452438;1.00013728377;4.97247968438
"present think null null picture of","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  picture) (PP  (LEX  of))))))))","(START (IP present think (CP null (IP (LEX null ) (NP picture of ) ) ) ) )",-18.3356180055,-18.5161574357,0.834819763019,0.644907994608,0.130608719493,67.1553481427,234.,6.13980295219,2.00605385423;0.0172987939589;1.11883010403;1.99971683043;1.00010925966;0.0360714219094;4.9717878172
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP from ) ) ) ) )",-51.4160270815,-51.8100258943,0.674354856812,1.19178684346,0.117138033634,205.715896876,304.,6.33606086184,2.00602433769;0.0331259989036;1.12142281023;1.97861354555;1.00015452438;1.00013728377;4.97247968438
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP from ) ) ) ) )",-51.4160270815,-51.8100258943,0.674354856812,1.19178684346,0.117138033634,205.715896876,304.,6.33606086184,2.00602433769;0.0331259989036;1.12142281023;1.97861354555;1.00015452438;1.00013728377;4.97247968438
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP <WUG> ) ) ) ) )",-83.0781115266,-84.1301442884,0.349227131519,2.14571001651,0.0938190262917,357.078922967,354.,6.29496640205,2.00603955764;0.0252488407575;1.20193324167;1.89610977406;1.00086964633;1.0015483366;4.66395596404
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present think (CP null (IP (LEX null ) <WUG> (PP <WUG> ) ) ) ) )",-83.0781115266,-84.1301442884,0.349227131519,2.14571001651,0.0938190262917,357.078922967,354.,6.29496640205,2.00603955764;0.0252488407575;1.20193324167;1.89610977406;1.00086964633;1.0015483366;4.66395596404
