Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think that past forget","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  forget)))))))","(START (IP present think (CP that (IP past (VP forget ) ) ) ) )",-19.2135728902,-19.4790411554,0.766846778281,0.733707633529,0.00206054001616,68.1030548329,148.,5.04717619302,2.00015132175;0.0324352922616;1.00910272419;1.00249622328;1.00303557632;5.03342681197
"present <WUG> that past buy","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP present (LEX <WUG> ) (CP that (IP past (LEX buy ) ) ) ) )",-55.1462317439,-55.6535017001,0.60213719791,1.04779968382,0.00414883636608,180.336084804,103.,6.07146542093,2.01161476395;1.04377936508;1.00899750673;1.00006241027;1.0153419791;5.36470487341
"present <WUG> that past leave","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  leave)))))))","(START (IP present (LEX <WUG> ) (CP that (IP past (LEX leave ) ) ) ) )",-57.3277123941,-58.1592926751,0.435360750122,1.79278534463,0.00121748798983,191.909228965,174.,6.06748857774,2.01161626813;1.0437827159;1.00899860706;1.18528310461;1.01109264725;5.17580725813
"present think that will <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  will) (VP  (LEX  <WUG>)))))))","(START (IP present think (CP that (IP will (LEX <WUG> ) ) ) ) )",-51.7939517816,-52.356545848,0.56972922984,0.970083655897,2.07775755973e-05,229.304771499,168.,5.06015396408,2.00015132158;0.0324383247282;1.00910354471;1.00412182377;1.01539665859;5.04476821268
"present hope that will leave","(START  (IP  (LEX  present) (VP  (LEX  hope) (CP  (LEX  that) (IP  (LEX  will) (VP  (LEX  leave)))))))","(START (IP present (VP hope (CP that (IP (LEX will ) leave ) ) ) ) )",-29.7913430773,-30.605550378,0.44299034633,1.19926281263,0.000368087999534,126.575337459,130.,6.02617081562,2.00329556251;1.00168799305;1.00910033745;1.46131228954;1.01126525118;5.52599680882
"present complain that present turn","(START  (IP  (LEX  present) (VP  (LEX  complain) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  turn)))))))","(START (IP present (LEX complain ) (CP that present (LEX turn ) ) ) )",-25.3321398478,-25.7420193339,0.663730234018,1.03570358481,0.00277137915338,78.8682644789,89.,5.36023680085,2.00335890249;1.06551411495;1.0025724985;0.287318433636;1.00147285128;4.34948503963
"present <WUG> that past <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (CP that (IP past (LEX <WUG> ) ) ) ) )",-84.9476001621,-85.783032934,0.43368675338,1.62554197164,0.000108034647191,340.419504238,174.,6.0680287242,2.01161614268;1.04378545539;1.0089985362;1.00120662077;1.01104999514;5.36040140723
"present <WUG> that present keep","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  keep)))))))","(START (IP present (LEX <WUG> ) (CP that present (LEX keep ) ) ) )",-54.2326068638,-55.352260552,0.326392808737,1.92913757441,0.00146289146376,174.570322242,161.,5.53092808395,2.01161754419;1.04394409069;1.00429617135;0.478308845736;1.00107508823;4.83641646425
"present <WUG> that will <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  will) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (CP that (IP will (LEX <WUG> ) ) ) ) )",-88.6086966952,-89.6218909711,0.363057419825,1.7387313615,0.000103006463642,356.454193799,174.,6.07454062584,2.01160576731;1.04378259127;1.00899108667;1.00411645928;1.01538002997;5.36195166627
"present <WUG> that present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (CP that present (LEX <WUG> ) ) ) )",-82.4472875101,-83.2484474177,0.448808086182,1.60250173293,9.79559847335e-05,304.556205609,181.,5.33272802476,2.011616757;1.04399735124;1.00253154227;0.281452328364;1.00147830553;4.64361202184
"present <WUG> that present play","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play)))))))","(START (IP present (LEX <WUG> ) (CP that present (LEX play ) ) ) )",-52.0262566823,-52.9653895989,0.390966689151,1.8259270104,0.00687051891927,163.660709367,161.,5.42637791532,2.01161712893;1.04397218589;1.00336533207;0.374445127986;1.00128778477;4.73473466416
"present <WUG> that present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (CP that present (LEX <WUG> ) ) ) )",-82.4472875101,-83.2484474177,0.448808086182,1.60250173293,9.79559847335e-05,304.556205609,181.,5.33272802476,2.011616757;1.04399735124;1.00253154227;0.281452328364;1.00147830553;4.64361202184
"present <WUG> that will pay","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  will) (VP  (LEX  pay)))))))","(START (IP present (LEX <WUG> ) (CP that (IP will (LEX pay ) ) ) ) )",-61.1706118271,-61.6895472518,0.595153796848,1.09645501781,0.000510937417667,208.850471954,103.,6.08148544312,2.01159756175;1.04375732749;1.00898503576;1.00025138752;1.02521221916;5.37111956257
"present <WUG> that will <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  will) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (CP that (IP will (LEX <WUG> ) ) ) ) )",-88.6086966952,-89.6218909711,0.363057419825,1.7387313615,0.000103006463642,356.454193799,174.,6.07454062584,2.01160576731;1.04378259127;1.00899108667;1.00411645928;1.01538002997;5.36195166627
"present <WUG> that will <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  will) (VP  (LEX  <WUG>)))))))","(START (IP present (LEX <WUG> ) (CP that (IP will (LEX <WUG> ) ) ) ) )",-88.6086966952,-89.6218909711,0.363057419825,1.7387313615,0.000103006463642,356.454193799,174.,6.07454062584,2.01160576731;1.04378259127;1.00899108667;1.00411645928;1.01538002997;5.36195166627
