Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP (LEX think ) null (IP (LEX null ) (LEX <WUG> ) (PP from ) ) ) ) )",-64.3660079671,-65.5850595743,0.295510293917,1.85853744714,0.139755638688,266.430412536,98.,7.82081450762,2.0535149068;1.99669721553;1.02404434327;1.72308286015;1.02289178307;1.0083298892;4.83476295913
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP (LEX think ) null (IP (LEX null ) (LEX <WUG> ) <WUG> ) ) ) )",-96.9571064593,-98.2550278493,0.273098869507,2.63011354799,0.00648993922096,436.099762437,116.,7.66610554831,2.05436128901;1.99580593177;1.00727024577;1.91821276148;1.04401172997;1.12019510464;4.8767988448
"present think null null <WUG> with","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  with))))))))","(START (IP present (VP (LEX think ) null (IP (LEX null ) (LEX <WUG> ) with ) ) ) )",-63.3672178241,-63.629562909,0.769245522888,1.06065298111,0.0102437369181,280.897994292,107.,7.21531441332,2.05458850854;1.99556665798;1.00276707619;1.97059728089;1.00294648413;1.00340577535;4.16663773282
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP (LEX think ) null (IP (LEX null ) (LEX <WUG> ) <WUG> ) ) ) )",-96.9571064593,-98.2550278493,0.273098869507,2.63011354799,0.00648993922096,436.099762437,116.,7.66610554831,2.05436128901;1.99580593177;1.00727024577;1.91821276148;1.04401172997;1.12019510464;4.8767988448
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP (LEX think ) null (IP (LEX null ) (LEX <WUG> ) (PP from ) ) ) ) )",-64.3660079671,-65.5850595743,0.295510293917,1.85853744714,0.139755638688,266.430412536,98.,7.82081450762,2.0535149068;1.99669721553;1.02404434327;1.72308286015;1.02289178307;1.0083298892;4.83476295913
"present think null null picture of","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  picture) (PP  (LEX  of))))))))","(START (IP present (VP (LEX think ) null (IP (LEX null ) (NP picture (LEX of ) ) ) ) ) )",-34.09365538,-34.4811327964,0.67876696303,1.32524143855,0.0136235601202,139.503332489,80.,8.14444469532,2.05452059852;1.9956381707;1.00411295669;1.95494090772;1.1123631304;1.00390698464;5.81936597299
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP (LEX think ) null (IP (LEX null ) (LEX <WUG> ) (PP from ) ) ) ) )",-64.3660079671,-65.5850595743,0.295510293917,1.85853744714,0.139755638688,266.430412536,98.,7.82081450762,2.0535149068;1.99669721553;1.02404434327;1.72308286015;1.02289178307;1.0083298892;4.83476295913
"present think null null <WUG> from","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  from))))))))","(START (IP present (VP (LEX think ) null (IP (LEX null ) (LEX <WUG> ) (PP from ) ) ) ) )",-64.3660079671,-65.5850595743,0.295510293917,1.85853744714,0.139755638688,266.430412536,98.,7.82081450762,2.0535149068;1.99669721553;1.02404434327;1.72308286015;1.02289178307;1.0083298892;4.83476295913
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP (LEX think ) null (IP (LEX null ) (LEX <WUG> ) <WUG> ) ) ) )",-96.9571064593,-98.2550278493,0.273098869507,2.63011354799,0.00648993922096,436.099762437,116.,7.66610554831,2.05436128901;1.99580593177;1.00727024577;1.91821276148;1.04401172997;1.12019510464;4.8767988448
"present think null null <WUG> <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  null) (IP  (LEX  null) (NP  (LEX  <WUG>) (PP  (LEX  <WUG>))))))))","(START (IP present (VP (LEX think ) null (IP (LEX null ) (LEX <WUG> ) <WUG> ) ) ) )",-96.9571064593,-98.2550278493,0.273098869507,2.63011354799,0.00648993922096,436.099762437,116.,7.66610554831,2.05436128901;1.99580593177;1.00727024577;1.91821276148;1.04401172997;1.12019510464;4.8767988448
