Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past hear <WUG> that past bake","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  bake))))))))","(START (IP (LEX past ) (LEX hear ) (NP (LEX <WUG> ) (CP that (IP past (LEX bake ) ) ) ) ) )",-82.8273256385,-82.905402542,0.924893296349,0.409400419445,0.198576105106,318.333251427,27.,9.07718528105,2.99001923143;1.02573548061;2.;1.0201251804;1.02530664241;1.01599874619;6.04079871655
"past <WUG> <WUG> that past catch","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  catch))))))))","(START (IP (LEX past ) <WUG> (NP (LEX <WUG> ) (CP that (IP (LEX past ) (VP catch ) ) ) ) ) )",-107.587889664,-109.030548317,0.236298686473,2.20002049447,0.304610841508,377.086894374,84.,9.13040928298,2.96317870797;1.01195365871;2.;1.07225227842;1.5343318856;1.00122079711;6.04208129785
"past make <WUG> that should clean","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  should) (VP  (LEX  clean))))))))","(START (IP (LEX past ) (LEX make ) (NP (LEX <WUG> ) (CP that (IP (LEX should ) clean ) ) ) ) )",-82.0733852969,-82.3343932109,0.770274823646,0.781270975342,0.196492813205,314.053293721,42.,9.04807731809,2.99001923143;1.02573548061;2.;1.02020901857;1.81633951035;1.00187931268;5.22048856745
"past <WUG> <WUG> that past win","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  win))))))))","(START (IP (LEX past ) <WUG> (NP (LEX <WUG> ) (CP that (IP past win ) ) ) ) )",-103.711956783,-104.841251805,0.323261068092,1.74648575057,0.189291047182,351.069017416,102.,7.55082747726,2.96317870797;1.01195365871;2.;1.27708852566;1.00441528863;0.00920517702705;4.84121795892
"past make <WUG> that would <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  <WUG>))))))))","(START (IP (LEX past ) (LEX make ) (NP (LEX <WUG> ) (CP that (IP would (VP <WUG> ) ) ) ) ) )",-110.523036751,-110.675395102,0.858680516932,0.629603431242,0.193358061357,485.219259574,45.,9.05608465696,2.99001923143;1.02573548061;2.;1.02040986362;1.0837944038;1.01643841942;5.96063538946
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP (LEX past ) <WUG> (NP (LEX <WUG> ) (CP that (IP (LEX past ) <WUG> ) ) ) ) )",-135.230351919,-136.225407597,0.36970285969,1.80652585449,0.360864628792,517.78415988,102.,8.59223313493,2.96317870797;1.01195365871;2.;1.03180273898;1.87787169268;1.00135045918;5.24205657721
"past <WUG> <WUG> that past wrap","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  wrap))))))))","(START (IP (LEX past ) <WUG> (NP (LEX <WUG> ) (CP that (IP past (LEX wrap ) ) ) ) ) )",-109.880301615,-110.725211627,0.429596015004,1.31312992289,0.192962356175,389.952859773,54.,8.58403489084,2.96317870797;1.01195365871;2.;1.0201251804;1.02530664241;1.01599874619;6.1100071915
"past make <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP (LEX past ) (LEX make ) (NP (LEX <WUG> ) (CP that (IP (LEX past ) <WUG> ) ) ) ) )",-107.772275309,-108.000497878,0.795947086626,0.902796351048,0.36663562126,443.95122229,51.,9.08538352513,2.99001923143;1.02573548061;2.;1.03180273898;1.87787169268;1.00135045918;5.17284810226
"past make <WUG> that present play","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play))))))))","(START (IP (LEX past ) (LEX make ) (NP (LEX <WUG> ) (CP that present (VP (LEX play ) ) ) ) ) )",-75.6659974194,-75.7588232552,0.911352211484,0.416731210557,0.203630098429,283.429456338,36.,9.02703418623,2.99001923143;1.02573548061;2.;1.00159585068;0.066488031308;1.94348733827;6.03343447738
"past <WUG> <WUG> that would finish","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  finish))))))))","(START (IP (LEX past ) <WUG> (NP (LEX <WUG> ) (CP that (IP would (VP finish ) ) ) ) ) )",-107.999686666,-108.818499194,0.440954965813,1.17975028836,0.190044074918,378.24205892,72.,8.54830198868,2.96317870797;1.01195365871;2.;1.01965735669;1.00453160625;1.00150870391;6.09599413469
