Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past hear <WUG> that past bake","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  bake))))))))","(START (IP past (VP (LEX hear ) (NP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (LEX bake ) ) ) ) ) )",-81.9445068091,-82.9779231207,0.355789394531,1.61746676454,0.0148889351099,385.399570946,12.,10.6894862002,2.30308994565;2.;2.;2.;1.37531124356;1.01108501101;6.49216403526
"past <WUG> <WUG> that past catch","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  catch))))))))","(START (IP past (VP (LEX <WUG> ) (NP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (LEX catch ) ) ) ) ) )",-111.841501712,-112.874918024,0.355789394531,1.61746676454,0.0119802478813,504.953708262,12.,10.6894862002,2.30308994565;2.;2.;2.;1.37531124356;1.01108501101;6.49216403526
"past make <WUG> that should clean","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  should) (VP  (LEX  clean))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP (LEX that ) (LEX should ) (LEX clean ) ) ) ) ) )",-82.243456819,-83.4869925621,0.288362836413,1.96572100564,0.0127132469939,387.129197486,14.,10.6267542319,2.30308994565;2.;2.;2.;1.31619839505;1.0074658912;6.46307743106
"past <WUG> <WUG> that past win","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  win))))))))","(START (IP past (VP (LEX <WUG> ) (NP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (LEX win ) ) ) ) ) )",-111.609315868,-112.891765501,0.277357044829,2.07852009332,0.0114819619585,503.227583663,18.,10.6205095817,2.30308994565;2.;2.;2.;1.30877827142;1.00864136464;6.43712746013
"past make <WUG> that would <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP (LEX that ) (LEX would ) (LEX <WUG> ) ) ) ) ) )",-112.155901423,-113.392402987,0.290398382857,1.98699549272,0.0102869754471,578.292097728,18.,10.6367353843,2.30308994565;2.;2.;2.;1.33306617479;1.00983934777;6.39694644284
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX <WUG> ) (NP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (LEX <WUG> ) ) ) ) ) )",-141.504081958,-142.801872375,0.273134640212,2.1205527649,0.0089111608001,695.513786509,20.,10.6161560674,2.30308994565;2.;2.;2.;1.31326589674;1.00850981097;6.43205245804
"past <WUG> <WUG> that past wrap","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  wrap))))))))","(START (IP past (VP (LEX <WUG> ) (NP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (LEX wrap ) ) ) ) ) )",-111.858349189,-112.891765501,0.355789394531,1.61746676454,0.0119300829345,505.063084845,12.,10.6894862002,2.30308994565;2.;2.;2.;1.37531124356;1.01108501101;6.49216403526
"past make <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP (LEX that ) (LEX past ) (LEX <WUG> ) ) ) ) ) )",-111.59335162,-112.891142038,0.273134640212,2.1205527649,0.0118608081372,575.870865159,20.,10.6161560674,2.30308994565;2.;2.;2.;1.31326589674;1.00850981097;6.43205245804
"past make <WUG> that present play","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP (LEX that ) (LEX present ) (VP play ) ) ) ) ) )",-80.5797801119,-81.8011417002,0.294828458522,2.05147896262,0.0206799623272,375.551325774,18.,10.542381768,2.30308994565;2.;2.;2.;1.23405486536;1.005236957;6.3153280502
"past <WUG> <WUG> that would finish","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  finish))))))))","(START (IP past (VP (LEX <WUG> ) (NP (LEX <WUG> ) (CP (LEX that ) (LEX would ) (LEX finish ) ) ) ) ) )",-112.16554963,-113.39302645,0.293031015675,1.94698727539,0.00984894108739,506.642274603,16.,10.6397788961,2.30308994565;2.;2.;2.;1.32676040323;1.00992854727;6.40062949023
