Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"past hear <WUG> that past bake","(START  (IP  (LEX  past) (VP  (LEX  hear) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  bake))))))))","(START (IP past (VP (LEX hear ) (NP (LEX <WUG> ) (CP that (IP past (VP bake ) ) ) ) ) ) )",-76.2116495678,-76.348225247,0.872340299726,0.517669294248,0.00575311612044,359.34227434,32.,9.03947109886,2.01351348994;2.;2.;1.00124189763;1.01229829005;1.01241742124;7.01192987307
"past <WUG> <WUG> that past catch","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  catch))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (IP past (VP catch ) ) ) ) ) ) )",-103.551672962,-103.767932605,0.805526125202,0.718790143104,0.00185773977311,436.424386081,64.,8.17493229696,2.01351348994;1.14307209172;2.;1.00124217356;1.01312393243;1.00398060931;7.00382393777
"past make <WUG> that should clean","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  should) (VP  (LEX  clean))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP that (IP should (LEX clean ) ) ) ) ) ) )",-82.83128675,-83.0805016222,0.779412481285,0.701870047039,0.00151273857026,395.113194727,22.,9.20809472842,2.01351348994;2.;2.;1.001224727;1.0082770571;1.18507945438;7.16132215262
"past <WUG> <WUG> that past win","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  win))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (IP past (VP win ) ) ) ) ) ) )",-103.44049119,-104.066065501,0.534954110082,1.34633009535,0.00108891242164,433.762824945,76.,7.8427380452,2.01351348994;1.14307209172;2.;1.01009705259;1.00872961806;0.676191853843;6.66718171805
"past make <WUG> that would <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP that (IP would (LEX <WUG> ) ) ) ) ) ) )",-109.465550022,-110.158549496,0.500073858324,0.95637869351,0.00068949623601,582.908396481,38.,9.05577131828,2.01351348994;2.;2.;1.00124188132;1.01092777973;1.03076994295;7.02821990937
"past <WUG> <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (IP past (VP <WUG> ) ) ) ) ) ) )",-132.484607975,-133.108343068,0.535938912582,1.33874207616,0.000412589580018,640.588256491,76.,8.21023631838,2.01351348994;1.14307209172;2.;1.00124186854;1.00990161717;1.04312500519;7.04081443004
"past <WUG> <WUG> that past wrap","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  wrap))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (IP past (LEX wrap ) ) ) ) ) ) )",-105.800887508,-106.104741692,0.737968466067,0.899294636677,0.000671120853424,452.45248417,44.,8.28064736274,2.01351348994;1.14307209172;2.;1.00123834084;1.00165578659;1.12116765364;7.11641511645
"past make <WUG> that past <WUG>","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP that (IP past (VP <WUG> ) ) ) ) ) ) )",-106.383630568,-106.852964176,0.625418903272,0.9282408098,0.000869320583075,564.863801498,38.,9.06716422667,2.01351348994;2.;2.;1.00124186854;1.00990161717;1.04312500519;7.04081443004
"past make <WUG> that present play","(START  (IP  (LEX  past) (VP  (LEX  make) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play))))))))","(START (IP past (VP (LEX make ) (NP (LEX <WUG> ) (CP that (IP present (LEX play ) ) ) ) ) ) )",-74.912490479,-75.2805569692,0.692071164177,0.716112567134,0.0243166854208,344.478816419,22.,9.31011825458,2.01351348994;2.;2.;1.00123932915;1.0011751074;1.29419032808;7.29081746492
"past <WUG> <WUG> that would finish","(START  (IP  (LEX  past) (VP  (LEX  <WUG>) (NP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  would) (VP  (LEX  finish))))))))","(START (IP past (VP <WUG> (NP (LEX <WUG> ) (CP that (IP would (VP finish ) ) ) ) ) ) )",-106.917930547,-107.317759072,0.670434999007,1.1054504757,0.00123898503675,457.027287713,64.,8.18577145932,2.01351348994;1.14307209172;2.;1.00124197808;1.01717990439;1.01076399519;7.01011025249
