Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think that past forget","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  forget)))))))","(START (IP present (VP think (CP that (IP past (LEX forget ) ) ) ) ) )",-19.6902499992,-19.9046703797,0.807009062877,0.755225564706,0.00269269683575,86.3534270721,98.,6.07449081447,2.00527434904;0.946702078857;1.00123600366;1.00165580131;1.12116885429;6.04710127901
"present <WUG> that past buy","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP present (VP <WUG> (CP that (IP past (LEX buy ) ) ) ) ) )",-52.9672640875,-53.3431123431,0.686706529015,1.07441696898,0.00779500642712,182.483596808,93.,6.17075154073,2.00447590609;1.04265633002;1.00123674561;1.0016557866;1.1211737702;5.94881934628
"present <WUG> that past leave","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  leave)))))))","(START (IP present (VP <WUG> (CP that (IP past (LEX leave ) ) ) ) ) )",-53.4507939696,-53.8266422252,0.686706529015,1.07441696898,0.00488269803396,185.360028725,93.,6.17075154073,2.00447590609;1.04265633002;1.00123674561;1.0016557866;1.1211737702;5.94881934628
"present think that will <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  will) (VP  (LEX  <WUG>)))))))","(START (IP present (VP think (CP that (IP will (VP <WUG> ) ) ) ) ) )",-52.0840804087,-52.6038456365,0.594660141263,1.18667981121,0.000332672833262,276.27327962,170.,6.00419420924,2.00527434042;0.946702967395;1.00123951029;1.00939126098;1.04371830447;5.97219926173
"present hope that will leave","(START  (IP  (LEX  present) (VP  (LEX  hope) (CP  (LEX  that) (IP  (LEX  will) (VP  (LEX  leave)))))))","(START (IP present (VP hope (LEX that ) (IP will (LEX leave ) ) ) ) )",-30.4600759648,-30.7710840801,0.73270792972,0.936524428861,0.00470500716056,117.475856088,54.,6.1645520799,2.00401105371;1.03228003127;1.00019542213;1.00161663472;1.12644893808;5.15799659564
"present complain that present turn","(START  (IP  (LEX  present) (VP  (LEX  complain) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  turn)))))))","(START (IP present (LEX complain ) (CP that (IP present (VP turn ) ) ) ) )",-26.8455605002,-27.0926610904,0.78106212242,0.624560940812,0.00362195071235,91.941492766,68.,6.21659188909,2.00433681654;1.20457505315;1.00124185721;1.00392622936;1.00251193283;5.20701087176
"present <WUG> that past <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  <WUG>)))))))","(START (IP present (VP <WUG> (CP that (IP past (VP <WUG> ) ) ) ) ) )",-82.7464947257,-83.4422563713,0.498694474873,1.51420246275,0.000284666776933,357.876504193,162.,6.10034299046,2.00447589701;1.04266451214;1.00124022849;1.00990129563;1.04312578137;5.87315387117
"present <WUG> that present keep","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  keep)))))))","(START (IP present (VP <WUG> (CP that (IP present (LEX keep ) ) ) ) ) )",-53.3838154885,-53.9782775369,0.551859359642,1.30173507013,0.00304735240241,187.149319677,93.,6.34329215282,2.0044759097;1.04265573472;1.00123773265;1.0011751074;1.29419466977;6.12321991288
"present <WUG> that will <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  will) (VP  (LEX  <WUG>)))))))","(START (IP present (VP <WUG> (CP that (IP will (VP <WUG> ) ) ) ) ) )",-86.5739439714,-87.2551613721,0.50600061173,1.50611712254,9.74128568814e-05,376.43348227,162.,6.10045704794,2.00447589812;1.04266398471;1.00124022422;1.00939094939;1.04371887661;5.8738691242
"present <WUG> that present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (VP <WUG> (CP that (IP present (VP <WUG> ) ) ) ) ) )",-81.5127296485,-81.9634037448,0.637198473687,1.28742565562,0.000183414171225,352.378794245,162.,6.10593331804,2.00447591056;1.04265806447;1.00124017629;1.00366246556;1.05457220232;5.8860936344
"present <WUG> that present play","(START  (IP  (LEX  present) (VP  (LEX  <WUG>) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  play)))))))","(START (IP present (VP <WUG> (CP that (IP present (LEX play ) ) ) ) ) )",-51.275387116,-51.8698491644,0.551859359642,1.30173507013,0.0237314390647,174.238949082,93.,6.34329215282,2.0044759097;1.04265573472;1.00123773265;1.0011751074;1.29419466977;6.12321991288
