Sentence,ConditionedTree,MAPTree,InsideScore,MAPScore,MAPInsideRatio,Entropy,Surprisal,KL,NumParses,ExpectedNumConstituents,ExpectedBoundaries
"present think that past take","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  take)))))))","(START (IP present (VP think (CP that (IP past (VP take ) ) ) ) ) )",-17.67281481,-17.7726614435,0.904976200427,0.460107323559,0.0083222373346,74.2227849782,144.,5.9658839201,2.005274336;0.946703495896;1.00123992159;1.01343764852;1.00077477555;5.93140982675
"present think that past chase","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  chase)))))))","(START (IP present (VP think (CP that (IP past (LEX chase ) ) ) ) ) )",-20.1224541135,-20.7459454764,0.536069553167,1.28060200193,0.00120116993273,89.3489969015,144.,6.03779325378,2.00527434464;0.946702557665;1.0012373275;1.00563681058;1.08048848094;6.00800989245
"present think that present love","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  love)))))))","(START (IP present (VP think (CP that (IP present (LEX love ) ) ) ) ) )",-19.8417494404,-20.2747861921,0.648536656556,0.982574537871,0.00153173009012,89.622627075,98.,6.24703463066,2.00527434563;0.946702180434;1.00123698691;1.00117511481;1.29419227158;6.22149940966
"present think that past sell","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  sell)))))))","(START (IP present (VP think (CP that (IP past (VP sell ) ) ) ) ) )",-20.2641989467,-20.4455251655,0.834163194585,0.736318615431,0.00104601430966,89.8358693385,144.,5.97438224375,2.00527433703;0.946703385015;1.00123961502;1.01251573697;1.01019542838;5.94046250623
"present think that present drink","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  drink)))))))","(START (IP present (VP think (CP that (IP present (VP drink ) ) ) ) ) )",-16.8072196409,-16.8972561396,0.913897828515,0.416740622811,0.00613638967662,70.5142925406,162.,5.9572598535,2.00527433693;0.946702739988;1.00123953865;1.0045319602;1.00165748593;5.9317057112
"present think that present drive","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  drive)))))))","(START (IP present (VP think (CP that (IP present (VP drive ) ) ) ) ) )",-17.7961259024,-17.8931261058,0.907555821503,0.451413243767,0.00251157479829,76.4155930348,144.,5.95944672396,2.00527433699;0.946702735957;1.00123951951;1.00391357914;1.00386281098;5.93448579847
"present think that present <WUG>","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  <WUG>)))))))","(START (IP present (VP think (CP that (IP present (VP <WUG> ) ) ) ) ) )",-47.0228458461,-47.3120880091,0.748830844318,0.968189736873,0.000418410909135,251.720081154,170.,6.00967628619,2.0052743385;0.946702638821;1.0012394373;1.00366251295;1.05457211963;5.98438709624
"present think that present study","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  study)))))))","(START (IP present (VP think (CP that (IP present (LEX study ) ) ) ) ) )",-20.1080911185,-20.5411278702,0.648536656556,0.982574537871,0.00127264928419,91.2796716678,98.,6.24703463066,2.00527434563;0.946702180434;1.00123698691;1.00117511481;1.29419227158;6.22149940966
"present think that present like","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  present) (VP  (LEX  like)))))))","(START (IP present (VP think (CP that (IP present (LEX like ) ) ) ) ) )",-16.7345283874,-17.1675651391,0.648536656556,0.982574537871,0.0251977867232,70.2910531279,98.,6.24703463066,2.00527434563;0.946702180434;1.00123698691;1.00117511481;1.29419227158;6.22149940966
"present think that past write","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  write)))))))","(START (IP present (VP think (CP that (IP past (VP write ) ) ) ) ) )",-18.3403702816,-18.4465245562,0.899285900385,0.491342236341,0.00448802045806,78.2094049666,144.,5.96656681742,2.00527433609;0.946703486986;1.00123989696;1.01336356675;1.0015317882;5.93213727027
"present think that past buy","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  buy)))))))","(START (IP present (VP think (CP that (IP past (LEX buy ) ) ) ) ) )",-18.477376227,-18.6917966074,0.807009062877,0.755225564706,0.00803015652774,79.0190565327,98.,6.07449081447,2.00527434904;0.946702078857;1.00123600366;1.00165580131;1.12116885429;6.04710127901
"present think that past eat","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  eat)))))))","(START (IP present (VP think (CP that (IP past (VP eat ) ) ) ) ) )",-16.8173832191,-16.9289069205,0.894470190976,0.517175751877,0.0184339307157,69.1929870388,162.,5.96708615381,2.00527433615;0.946703479612;1.00123987772;1.01377720373;1.00211463675;5.93222023127
"present think that past read","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  read)))))))","(START (IP present (VP think (CP that (IP past (VP read ) ) ) ) ) )",-18.8813592588,-19.035912463,0.856797905641,0.664210116112,0.00264551707089,81.5636620983,144.,5.97166583456,2.0052743367;0.946703420457;1.00123971301;1.01281041732;1.00718420534;5.93756890241
"present think that past see","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  see)))))))","(START (IP present (VP think (CP that (IP past (LEX see ) ) ) ) ) )",-16.6312888728,-16.8457092532,0.807009062877,0.755225564706,0.0485552005769,67.8555793319,98.,6.07449081447,2.00527434904;0.946702078857;1.00123600366;1.00165580131;1.12116885429;6.04710127901
"present think that past start","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  start)))))))","(START (IP present (VP think (CP that (IP past (VP start ) ) ) ) ) )",-19.3933603457,-19.8797739901,0.614827434804,1.15899935533,0.00148472491923,84.9675225911,144.,6.00070489807,2.00527434019;0.946703041572;1.00123866544;1.00966021391;1.03937489931;5.96850221884
"present think that past bake","(START  (IP  (LEX  present) (VP  (LEX  think) (CP  (LEX  that) (IP  (LEX  past) (VP  (LEX  bake)))))))","(START (IP present (VP think (CP that (IP past (VP bake ) ) ) ) ) )",-20.4613609656,-20.6629132194,0.817460860991,0.78420670391,0.000941211521142,91.0476866402,144.,5.97638670374,2.00527433727;0.946703358861;1.00123954271;1.01229828999;1.01241743385;5.94259771954
